segment_id,expected_pose,expected_distance_m,frame,timestamp_s,tid,old_display_pose,new_display_pose,old_correct,new_correct,stand_prob,sit_prob,sit_minus_stand_margin,quality,geom_pts,range_m,range_error_m,velocity_x,velocity_y,velocity_z,speed_mps,body_translation_if_available,moving_override_state,moving_override_reason,sitting_relative_gate_state,sitting_relative_gate_stable_count,reason
sitting_1m,SITTING,1.0,4681,247.875,3,STANDING,SITTING,False,True,0.1145911291241645,0.8407010436058044,0.72610991448164,NO_POINTS,0,1.6561105352961798,0.6561105352961798,-0.0201233252882957,-0.0158074982464313,-0.0808734446763992,0.025589552975179,0.017803097153121023,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4682,247.891,3,STANDING,SITTING,False,True,0.1325122863054275,0.8194692730903625,0.686956986784935,LOW_POINTS,0,1.6561105352961798,0.6561105352961798,-0.0201233252882957,-0.0158074982464313,-0.0808734446763992,0.025589552975179,0.014554950578577128,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4683,247.969,3,STANDING,SITTING,False,True,0.1611552238464355,0.7837963104248047,0.6226410865783691,LOW_POINTS,0,1.6576258658391934,0.6576258658391934,-0.0198523700237274,-0.0142343463376164,-0.0789096355438232,0.0244281233666895,0.009126715963365296,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4684,248.032,3,STANDING,SITTING,False,True,0.1853322237730026,0.7541658878326416,0.568833664059639,LOW_POINTS,0,1.6606201196449566,0.6606201196449566,-0.020890599116683,-0.0126437498256564,-0.0745008885860443,0.024418876737224,0.006940336480436054,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4685,248.079,3,STANDING,SITTING,False,True,0.2141957581043243,0.7190494537353516,0.5048536956310272,LOW_POINTS,0,1.6636725468949594,0.6636725468949594,-0.0247554369270801,-0.0093694571405649,-0.0709131732583046,0.0264691969005394,0.007759462004200723,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4686,248.079,3,STANDING,SITTING,False,True,0.2369133681058883,0.6934710741043091,0.45655770599842077,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.009854635122953606,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4687,248.188,3,STANDING,SITTING,False,True,0.2613205015659332,0.6610289812088013,0.39970847964286804,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.009854635122953606,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4688,248.235,3,STANDING,SITTING,False,True,0.2845918834209442,0.6365823745727539,0.3519904911518097,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.009854635122953606,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4689,248.282,3,STANDING,SITTING,False,True,0.295170396566391,0.6253804564476013,0.3302100598812103,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.009854635122953606,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4690,248.344,3,STANDING,SITTING,False,True,0.3012409210205078,0.6213459372520447,0.32010501623153687,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.008577750979168686,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4691,248.344,3,STANDING,SITTING,False,True,0.3258346617221832,0.5944597721099854,0.2686251103878021,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.005796569520005545,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4692,248.407,3,STANDING,SITTING,False,True,0.3502835929393768,0.5671335458755493,0.21684995293617254,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.002171222400476435,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4693,248.5,3,STANDING,SITTING,False,True,0.3735612034797668,0.5413791537284851,0.16781795024871832,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.0,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4694,248.547,3,STANDING,SITTING,False,True,0.3905580639839172,0.5266404747962952,0.13608241081237799,NO_POINTS,0,1.66507365969383,0.66507365969383,-0.0278789345175027,-0.0080765392631292,-0.0692135393619537,0.0290252558352217,0.0,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4801,254.36,3,STANDING,SITTING,False,True,0.2232119292020797,0.7081670165061951,0.4849550873041154,NO_POINTS,0,1.6356323992291955,0.6356323992291955,0.0,0.0,0.0,0.0,0.008060366891014074,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4802,254.36,3,STANDING,SITTING,False,True,0.2510083615779876,0.6809635162353516,0.42995515465736395,NO_POINTS,0,1.6356323992291955,0.6356323992291955,0.0,0.0,0.0,0.0,0.004571135851884712,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4803,254.454,3,STANDING,SITTING,False,True,0.2948100864887237,0.6314682960510254,0.3366582095623017,NO_POINTS,0,1.6356323992291955,0.6356323992291955,0.0,0.0,0.0,0.0,0.0032627007143467787,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4804,254.516,3,STANDING,SITTING,False,True,0.3046438097953796,0.6192494034767151,0.3146055936813355,NO_POINTS,0,1.6325265770151887,0.6325265770151887,-0.002395591000095,-0.0020290948450565,-0.0055648079141974,0.0031394397796376,0.0037015386033565994,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4805,254.563,3,STANDING,SITTING,False,True,0.3351586461067199,0.5838899612426758,0.24873131513595587,NO_POINTS,0,1.6325265770151887,0.6325265770151887,-0.002395591000095,-0.0020290948450565,-0.0055648079141974,0.0031394397796376,0.00344200030685232,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4806,254.625,3,STANDING,SITTING,False,True,0.3785418272018432,0.5335498452186584,0.15500801801681524,NO_POINTS,0,1.6325265770151887,0.6325265770151887,-0.002395591000095,-0.0020290948450565,-0.0055648079141974,0.0031394397796376,0.00344200030685232,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4824,255.625,3,STANDING,SITTING,False,True,0.1222340539097786,0.8218178153038025,0.6995837613940239,OK,0,1.6363011723333747,0.6363011723333747,-0.0295620448887348,0.1062134206295013,-0.0537348389625549,0.1102506472535329,0.0375227344132705,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4825,255.641,3,STANDING,SITTING,False,True,0.0887661948800087,0.864488422870636,0.7757222279906273,OK,0,1.633199807829965,0.633199807829965,-0.0206266306340694,0.0935775339603424,-0.0519247688353061,0.0958238631730811,0.032482169045353455,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4826,255.735,3,STANDING,SITTING,False,True,0.0594256930053234,0.8961730599403381,0.8367473669350147,OK,0,1.6323477454171413,0.6323477454171413,-0.0262173917144536,0.0927318185567855,-0.0534944608807563,0.0963667048370842,0.03482835550865727,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4827,255.797,3,STANDING,SITTING,False,True,0.0503360927104949,0.908194065093994,0.8578579723834991,NO_POINTS,0,1.6332787209421222,0.6332787209421222,-0.0357217416167259,0.0911664217710495,-0.0512491092085838,0.0979150615721045,0.03726358388628632,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4828,255.875,3,STANDING,SITTING,False,True,0.0470679737627506,0.9138842821121216,0.866816308349371,NO_POINTS,0,1.633573707902782,0.6335737079027819,0.0,0.0,0.0,0.0,0.04204532931509917,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4829,255.938,3,STANDING,SITTING,False,True,0.0462854020297527,0.914651334285736,0.8683659322559832,LOW_POINTS,0,1.633573707902782,0.6335737079027819,0.0,0.0,0.0,0.0,0.03822476561843836,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4830,256.0,3,STANDING,SITTING,False,True,0.0510921329259872,0.9121766090393066,0.8610844761133194,LOW_POINTS,0,1.63110963812365,0.6311096381236501,0.0113274483010172,-0.0066902423277497,5.018635420128703e-06,0.0131556234141994,0.046856730300651524,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4831,256.016,3,STANDING,SITTING,False,True,0.0616136901080608,0.8909258246421814,0.8293121345341206,OK,0,1.6206719823268345,0.6206719823268345,-0.0045758252963423,-0.019743263721466,-0.0144559685140848,0.0202665892423467,0.01925424540006199,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4832,256.094,3,STANDING,SITTING,False,True,0.0708587020635604,0.8642221689224243,0.7933634668588639,LOW_POINTS,0,1.6211475387089187,0.6211475387089187,-0.0060162832960486,-0.0231625996530056,-0.0101830121129751,0.0239311865017957,0.019826175118434944,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4833,256.157,3,STANDING,SITTING,False,True,0.0705170035362243,0.8675146698951721,0.7969976663589479,LOW_POINTS,0,1.6171731258228834,0.6171731258228834,-0.0124952234327793,-0.0291282013058662,-0.0138722145929932,0.0316951529409489,0.0226308971523345,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4834,256.204,3,STANDING,SITTING,False,True,0.0633636191487312,0.8704262971878052,0.8070626780390739,LOW_POINTS,0,1.614134848799036,0.6141348487990359,-0.0137540521100163,-0.0296681206673383,-0.0178842432796955,0.0327012436059669,0.023130641381376816,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4835,256.219,3,STANDING,SITTING,False,True,0.0589332915842533,0.8736345171928406,0.8147012256085873,LOW_POINTS,0,1.6089649110019133,0.6089649110019133,-0.0124880345538258,-0.037306398153305,-0.0213640909641981,0.0393410517168831,0.03042121994366638,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4836,256.313,3,STANDING,SITTING,False,True,0.0539796687662601,0.8809680342674255,0.8269883655011654,LOW_POINTS,0,1.6037209930523293,0.6037209930523293,-0.0134542426094412,-0.0396836511790752,-0.0276157576590776,0.0419023724280168,0.03523888482465682,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4837,256.375,3,STANDING,SITTING,False,True,0.0436585880815982,0.8929148316383362,0.849256243556738,LOW_POINTS,0,1.5822931635135549,0.5822931635135549,-0.0106913354247808,-0.0549132786691188,-0.054872378706932,0.0559443726156391,0.05309433819757206,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4838,256.422,3,STANDING,SITTING,False,True,0.0322827771306037,0.9141756296157836,0.8818928524851799,LOW_POINTS,0,1.5736209977016014,0.5736209977016014,-0.0103526636958122,-0.0632226467132568,-0.0613724701106548,0.06406466032867,0.0494006516285348,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_1m,SITTING,1.0,4839,256.469,3,STANDING,SITTING,False,True,0.0268385242670774,0.929109752178192,0.9022712279111146,LOW_POINTS,0,1.5760313620545723,0.5760313620545723,-0.0070654721930623,-0.0630832910537719,-0.0525231510400772,0.063477732375108,0.047079018137748445,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6559,350.86,6,STANDING,SITTING,False,True,0.1821213066577911,0.7300927639007568,0.5479714572429657,NO_POINTS,0,2.4145576862463485,0.4145576862463485,-0.0093160774558782,0.0026330153923481,-0.0039477441459894,0.0096810159188106,0.011934119356291994,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6560,350.875,6,STANDING,SITTING,False,True,0.2366228550672531,0.6683802604675293,0.4317574054002762,LOW_POINTS,0,2.4145576862463485,0.4145576862463485,-0.0093160774558782,0.0026330153923481,-0.0039477441459894,0.0096810159188106,0.007536323093354232,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6561,350.969,6,STANDING,SITTING,False,True,0.2573562860488891,0.6516058444976807,0.39424955844879156,LOW_POINTS,0,2.4158990275934396,0.41589902759343955,-0.0135268662124872,0.0006310504395514,-0.0003039799630641,0.0135415779799765,0.010157509332344916,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6562,351.063,6,STANDING,SITTING,False,True,0.2792950272560119,0.6379043459892273,0.3586093187332154,LOW_POINTS,0,2.406933021808848,0.40693302180884805,-0.0126774907112121,-0.001040338538587,-0.0132929654791951,0.0127201051492407,0.014646155287083032,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6563,351.125,6,STANDING,SITTING,False,True,0.3017464280128479,0.6116898655891418,0.30994343757629395,LOW_POINTS,0,2.4096287628783104,0.4096287628783104,-0.0166082419455051,-0.0035360057372599,-0.0073771914467215,0.016980489895594,0.00958777420831114,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6564,351.172,6,STANDING,SITTING,False,True,0.3074857890605926,0.612485408782959,0.3049996197223664,LOW_POINTS,0,2.410372485549987,0.41037248554998706,-0.0160986129194498,-0.0071294596418738,-0.0026125903241336,0.0176066616005245,0.008437670790648971,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6565,351.235,6,STANDING,SITTING,False,True,0.3299640715122223,0.5917635560035706,0.26179948449134827,NO_POINTS,0,2.4117235994941884,0.41172359949418835,-0.0187008250504732,-0.0056986347772181,-0.0011234354460611,0.0195498157508587,0.009907349665027956,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6566,351.297,6,STANDING,SITTING,False,True,0.3481290340423584,0.5820389986038208,0.2339099645614624,NO_POINTS,0,2.4114755493091655,0.4114755493091655,0.0,0.0,0.0,0.0,0.010926377159482586,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6567,351.344,6,STANDING,SITTING,False,True,0.3243750035762787,0.616277277469635,0.2919022738933563,NO_POINTS,0,2.407075853256712,0.4070758532567118,0.0022428154479712,0.0031176551710814,-0.0109184244647622,0.0038405722098964,0.011003738421045442,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6568,351.344,6,STANDING,SITTING,False,True,0.3256985545158386,0.6161071062088013,0.29040855169296265,NO_POINTS,0,2.407075853256712,0.4070758532567118,0.0022428154479712,0.0031176551710814,-0.0109184244647622,0.0038405722098964,0.011356894172349707,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6569,351.438,6,STANDING,SITTING,False,True,0.3172973096370697,0.6217717528343201,0.30447444319725037,LOW_POINTS,0,2.3999301671593076,0.3999301671593076,0.0034014331176877,-0.0010153765324503,-0.0204873420298099,0.0035497516471935,0.008877727045386306,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6570,351.454,6,STANDING,SITTING,False,True,0.3150957822799682,0.6254273653030396,0.31033158302307134,LOW_POINTS,0,2.3782664880721947,0.37826648807219465,0.0051408354192972,-0.0112226381897926,-0.0506569519639015,0.0123440591681704,0.038164364265176894,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6571,351.532,6,STANDING,SITTING,False,True,0.2927127182483673,0.646158754825592,0.35344603657722473,LOW_POINTS,0,2.3652712475475313,0.36527124754753126,0.0006644106470048,-0.0188846234232187,-0.0680803135037422,0.0188963076643198,0.05648407416579084,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6572,351.594,6,STANDING,SITTING,False,True,0.2835755944252014,0.6541679501533508,0.3705923557281494,NO_POINTS,0,2.3525174384136953,0.3525174384136953,0.0017836124170571,-0.0238365046679973,-0.0846011936664581,0.0239031426394468,0.07356110723659898,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6573,351.641,6,STANDING,SITTING,False,True,0.2948912978172302,0.637947142124176,0.3430558443069458,NO_POINTS,0,2.348477492380866,0.3484774923808658,0.0,0.0,0.0,0.0,0.07835109872968457,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6574,351.688,6,STANDING,SITTING,False,True,0.3025407791137695,0.6292998790740967,0.3267590999603272,NO_POINTS,0,2.348477492380866,0.3484774923808658,0.0,0.0,0.0,0.0,0.07026801924098662,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6575,351.766,6,STANDING,SITTING,False,True,0.2698103785514831,0.6634368300437927,0.3936264514923096,LOW_POINTS,0,2.345742042217264,0.3457420422172639,-0.0031652250327169,0.0007250362541526,-0.0054669873788952,0.0032472029621774,0.07444108643205799,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6576,351.766,6,STANDING,SITTING,False,True,0.2628204226493835,0.6747452616691589,0.41192483901977545,LOW_POINTS,0,2.3405346548901154,0.34053465489011536,-0.0058712484315037,-0.0027473450172692,-0.0125345606356859,0.0064822421112104,0.0724197510431393,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6577,351.891,6,STANDING,SITTING,False,True,0.2579670548439026,0.6770735383033752,0.41910648345947266,NO_POINTS,0,2.3420113112609187,0.34201131126091866,-0.0067071635276079,-0.0001993640325963,-0.011935768648982,0.0067101258262097,0.045947733748381056,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6578,351.938,6,STANDING,SITTING,False,True,0.2745542526245117,0.6593672037124634,0.38481295108795166,LOW_POINTS,0,2.3420113112609187,0.34201131126091866,-0.0067071635276079,-0.0001993640325963,-0.011935768648982,0.0067101258262097,0.03043540968408168,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6579,351.954,6,STANDING,SITTING,False,True,0.2943257391452789,0.640019416809082,0.34569367766380316,LOW_POINTS,0,2.3476802100158016,0.3476802100158016,-0.0091337412595748,0.0028406586498022,-0.0037895692512392,0.0095652794502595,0.009870432594181935,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6580,352.047,6,STANDING,SITTING,False,True,0.2825373411178589,0.6534907221794128,0.37095338106155396,NO_POINTS,0,2.3517617045767616,0.3517617045767616,-0.0128683568909764,0.0021077424753457,0.0039782053790986,0.0130398308047273,0.009826078539571428,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6581,352.047,6,STANDING,SITTING,False,True,0.2659850418567657,0.6673278212547302,0.40134277939796453,LOW_POINTS,0,2.3517617045767616,0.3517617045767616,-0.0128683568909764,0.0021077424753457,0.0039782053790986,0.0130398308047273,0.009826078539571428,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6582,352.125,6,STANDING,SITTING,False,True,0.2985628247261047,0.6329764723777771,0.3344136476516724,LOW_POINTS,0,2.352100811199021,0.3521008111990209,-0.002593501470983,0.000811097677797,0.0059487363323569,0.0027173754475447,0.00910583617844442,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6583,352.235,6,STANDING,SITTING,False,True,0.2846719622611999,0.6418500542640686,0.3571780920028687,LOW_POINTS,0,2.35364484963219,0.35364484963219,3.0132941901683807e-05,0.00012682803208,0.0095889903604984,0.0001303585206611,0.018439219646055657,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6584,352.282,6,STANDING,SITTING,False,True,0.283197283744812,0.6405841112136841,0.35738682746887207,NO_POINTS,0,2.3565593087754526,0.3565593087754526,0.0017993944929912,-0.0018276488408446,0.0160734802484512,0.0025647847525373,0.022960981427169215,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6585,352.344,6,STANDING,SITTING,False,True,0.2706235647201538,0.6395667195320129,0.36894315481185913,NO_POINTS,0,2.3565593087754526,0.3565593087754526,0.0017993944929912,-0.0018276488408446,0.0160734802484512,0.0025647847525373,0.022960981427169215,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6586,352.407,6,STANDING,SITTING,False,True,0.2422232329845428,0.6653691530227661,0.4231459200382233,NO_POINTS,0,2.3565593087754526,0.3565593087754526,0.0017993944929912,-0.0018276488408446,0.0160734802484512,0.0025647847525373,0.01729627828178749,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6587,352.454,6,STANDING,SITTING,False,True,0.2420643121004104,0.6609617471694946,0.4188974350690842,NO_POINTS,0,2.3565593087754526,0.3565593087754526,0.0017993944929912,-0.0018276488408446,0.0160734802484512,0.0025647847525373,0.01401823372362487,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6588,352.454,6,STANDING,SITTING,False,True,0.2387592494487762,0.6604267358779907,0.42166748642921453,LOW_POINTS,0,2.3565593087754526,0.3565593087754526,0.0017993944929912,-0.0018276488408446,0.0160734802484512,0.0025647847525373,0.01401823372362487,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6589,352.532,6,STANDING,SITTING,False,True,0.2028604000806808,0.6944131255149841,0.49155272543430334,LOW_POINTS,0,2.357443248146687,0.35744324814668715,-0.0035543167032301,-0.0003209616988897,0.0165898837149143,0.0035687790123535,0.008438580499428758,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6590,352.532,6,STANDING,SITTING,False,True,0.2356537878513336,0.6587764620780945,0.42312267422676086,LOW_POINTS,0,2.357015392207543,0.35701539220754297,-0.0101717226207256,-0.001722028129734,0.0157085750252008,0.0103164587893606,0.008675128800895686,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6591,352.657,6,STANDING,SITTING,False,True,0.2544258534908294,0.6435776948928833,0.3891518414020539,NO_POINTS,0,2.3546751960031567,0.35467519600315667,-0.011073843576014,-0.0022120277862995,0.0117973191663622,0.0112926116763744,0.009840226684467367,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6592,352.657,6,STANDING,SITTING,False,True,0.280574083328247,0.6308809518814087,0.3503068685531617,NO_POINTS,0,2.3546751960031567,0.35467519600315667,-0.011073843576014,-0.0022120277862995,0.0117973191663622,0.0112926116763744,0.009840226684467367,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6593,352.735,6,STANDING,SITTING,False,True,0.3104206919670105,0.6034685969352722,0.2930479049682617,NO_POINTS,0,2.3546751960031567,0.35467519600315667,-0.011073843576014,-0.0022120277862995,0.0117973191663622,0.0112926116763744,0.009840226684467367,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6594,352.782,6,STANDING,SITTING,False,True,0.3161484599113464,0.602742612361908,0.2865941524505616,NO_POINTS,0,2.3546751960031567,0.35467519600315667,-0.011073843576014,-0.0022120277862995,0.0117973191663622,0.0112926116763744,0.009840226684467367,,sitting_relative_gate,PASS,8,sitting_relative_gate
sitting_2m,SITTING,2.0,6595,352.86,6,STANDING,SITTING,False,True,0.332387626171112,0.5896064639091492,0.25721883773803716,NO_POINTS,0,2.3546751960031567,0.35467519600315667,-0.011073843576014,-0.0022120277862995,0.0117973191663622,0.0112926116763744,0.009840226684467367,,sitting_relative_gate,PASS,8,sitting_relative_gate
