expected_pose,expected_distance_m,quality_bucket,frames,accuracy,standing_rate,sitting_rate,mean_stand_prob,mean_sit_prob
SITTING,2.0,NO_POINTS,1480,0.030405405405405407,0.7006756756756757,0.030405405405405407,0.47729919450609265,0.2693780686693719
SITTING,2.0,LOW_POINTS,438,0.0684931506849315,0.6278538812785388,0.0684931506849315,0.4623260413717529,0.2515460764069629
SITTING,2.0,HAS_POINTS,176,0.05113636363636364,0.6477272727272727,0.05113636363636364,0.45268304622732103,0.23178792898000788
SITTING,3.0,NO_POINTS,2577,0.22506790842064417,0.7140085370585952,0.22506790842064417,0.5145389760620704,0.35731764721474907
SITTING,3.0,LOW_POINTS,1943,0.7524446731857951,0.14410705095213588,0.7524446731857951,0.2617892411662571,0.5377536570778901
SITTING,3.0,HAS_POINTS,84,0.05952380952380952,0.25,0.05952380952380952,0.2658182032007192,0.3184737546169864
SITTING,4.0,NO_POINTS,1392,0.20186781609195403,0.5107758620689655,0.20186781609195403,0.42011101198136463,0.4459434645109938
SITTING,4.0,LOW_POINTS,1212,0.7120462046204621,0.12046204620462046,0.7120462046204621,0.24412549985111645,0.5683165159500619
SITTING,4.0,HAS_POINTS,100,0.0,0.64,0.0,0.511802407503128,0.3358036687131971
