session_id,host_wall_time_iso,host_monotonic_ns,source,mmwave_frame_num,tid,window_ready,ml_label,ml_confidence,final_label,motion_label,speed_mps,height_drop_flag,quality_flag,num_points,prob_standing,prob_sitting,prob_lying,prob_falling,frame,time_s,stand_prob,sit_prob,lying_prob,falling_prob,horizontal_speed,quality,old_display_pose,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,num_associated_points,range_m,new_display_pose,replay_reason,sit_minus_stand_margin,sitting_relative_gate_state,sitting_relative_gate_stable_count,sitting_relative_gate_required_frames,sitting_relative_gate_passed,moving_translation_displacement_m,moving_translation_confirmed
sitting_ab_default_cfg,2026-07-04T11:28:24.398-04:00,1890789906000000,mmwave,378,0,1,SITTING,0.8666935563087463,MOVING,MOVING,0.2971525325775981,1,OK,8,0.1007713600993156,0.8666935563087463,0.0274985674768686,0.0050365207716822,378,1.125,0.1007713600993156,0.8666935563087463,0.0274985674768686,0.0050365207716822,0.2971525325775981,OK,MOVING,-0.8250563740730286,0.3552714782430521,1.6369400869908397,0.1628975123167038,-0.2485236972570419,0.1132119297981262,0,1.8672195082659977,MOVING,moving_override_translation_confirmed,0.7659221962094307,NA,0,8,False,0.10322669444920207,True
sitting_ab_default_cfg,2026-07-04T11:28:24.456-04:00,1890789968000000,mmwave,379,0,1,SITTING,0.8509292006492615,MOVING,MOVING,0.3426974707562287,1,LOW_POINTS,2,0.1145002767443656,0.8509292006492615,0.0278393924236297,0.0067311227321624,379,1.187,0.1145002767443656,0.8509292006492615,0.0278393924236297,0.0067311227321624,0.3426974707562287,LOW_POINTS,MOVING,-0.8204553723335266,0.3314917164379191,1.6255696267180697,0.1733439862728119,-0.295623779296875,0.0581033825874328,0,1.8508134393736793,MOVING,moving_override_translation_confirmed,0.7364289239048959,NA,0,8,False,0.11321017818691462,True
sitting_ab_default_cfg,2026-07-04T11:28:24.506-04:00,1890790015000000,mmwave,380,0,1,SITTING,0.8092272877693176,MOVING,MOVING,0.3762753649952482,1,LOW_POINTS,2,0.1419187635183334,0.8092272877693176,0.0378111824393272,0.0110427811741828,380,1.234,0.1419187635183334,0.8092272877693176,0.0378111824393272,0.0110427811741828,0.3762753649952482,LOW_POINTS,MOVING,-0.812558114528656,0.3135502590455101,1.6195606362410009,0.1905442178249359,-0.3244627118110657,0.0278612598776817,0,1.8388967096863342,MOVING,moving_override_translation_confirmed,0.6673085242509842,NA,0,8,False,0.11487554492725705,True
sitting_ab_default_cfg,2026-07-04T11:28:24.543-04:00,1890790062000000,mmwave,381,0,1,SITTING,0.7900018692016602,MOVING,MOVING,0.4108861558088043,1,LOW_POINTS,3,0.1533492654561996,0.7900018692016602,0.0424803867936134,0.0141684776172041,381,1.281,0.1533492654561996,0.7900018692016602,0.0424803867936134,0.0141684776172041,0.4108861558088043,LOW_POINTS,MOVING,-0.8032767176628113,0.2968012213582558,1.6285692327422447,0.2063711732625961,-0.3553003966808319,0.0383076556026935,0,1.8399951619429753,MOVING,moving_override_translation_confirmed,0.6366526037454605,NA,0,8,False,0.15243124944769293,True
sitting_ab_default_cfg,2026-07-04T11:28:24.622-04:00,1890790140000000,mmwave,382,0,1,SITTING,0.7754986882209778,MOVING,MOVING,0.4739894170183747,1,OK,9,0.1589837074279785,0.7754986882209778,0.0400906763970851,0.0254269074648618,382,1.359,0.1589837074279785,0.7754986882209778,0.0400906763970851,0.0254269074648618,0.4739894170183747,OK,MOVING,-0.810322105884552,0.2407743503227607,1.57535411259725,0.1859009563922882,-0.4360123872756958,-0.1184122264385223,0,1.787829629225221,MOVING,moving_override_translation_confirmed,0.6165149807929993,NA,0,8,False,0.19918788528471834,True
sitting_ab_default_cfg,2026-07-04T11:28:24.665-04:00,1890790171000000,mmwave,383,0,1,SITTING,0.7116349339485168,MOVING,MOVING,0.5081538499910099,1,OK,9,0.1693773120641708,0.7116349339485168,0.0423835180699825,0.0766042545437812,383,1.39,0.1693773120641708,0.7116349339485168,0.0423835180699825,0.0766042545437812,0.5081538499910099,OK,MOVING,-0.8089038729667664,0.2099368332064583,1.564730318296388,0.181374654173851,-0.4746825993061065,-0.1506574749946594,0,1.7739165478210375,MOVING,moving_override_translation_confirmed,0.542257621884346,NA,0,8,False,0.2500509724700938,True
sitting_ab_default_cfg,2026-07-04T11:28:24.706-04:00,1890790218000000,mmwave,384,0,1,SITTING,0.6897655129432678,MOVING,MOVING,0.5202465034688041,1,LOW_POINTS,2,0.1629781424999237,0.6897655129432678,0.0464859195053577,0.1007705107331276,384,1.437,0.1629781424999237,0.6897655129432678,0.0464859195053577,0.1007705107331276,0.5202465034688041,LOW_POINTS,MOVING,-0.8006439805030823,0.1908404404844065,1.551879536406374,0.1933611035346985,-0.4829781651496887,-0.176726222038269,0,1.7566391071466456,MOVING,moving_override_translation_confirmed,0.5267873704433441,NA,0,8,False,0.21948493895249796,True
sitting_ab_default_cfg,2026-07-04T11:28:24.789-04:00,1890790296000000,mmwave,385,0,1,SITTING,0.6204305291175842,MOVING,MOVING,0.5365725031739685,1,LOW_POINTS,2,0.1670737117528915,0.6204305291175842,0.0516268014907836,0.1608689576387405,385,1.515,0.1670737117528915,0.6204305291175842,0.0516268014907836,0.1608689576387405,0.5365725031739685,LOW_POINTS,MOVING,-0.7780577540397644,0.169970203276907,1.5151810239153056,0.2369302809238433,-0.4814292192459106,-0.2475355714559555,0,1.7117351646374592,MOVING,moving_override_translation_confirmed,0.4533568173646927,NA,0,8,False,0.2266510583036001,True
sitting_ab_default_cfg,2026-07-04T11:28:24.831-04:00,1890790343000000,mmwave,386,0,1,SITTING,0.5227497220039368,MOVING,MOVING,0.5408010198833924,1,NO_POINTS,0,0.161026269197464,0.5227497220039368,0.0550370477139949,0.2611870169639587,386,1.562,0.161026269197464,0.5227497220039368,0.0550370477139949,0.2611870169639587,0.5408010198833924,NO_POINTS,MOVING,-0.7647261023521423,0.1556783373982299,1.5012262052337284,0.2535531222820282,-0.4776782989501953,-0.2655870616436004,0,1.6919580005526842,MOVING,moving_override_translation_confirmed,0.3617234528064728,NA,0,8,False,0.22243511918859393,True
sitting_ab_default_cfg,2026-07-04T11:28:24.906-04:00,1890790421000000,mmwave,387,0,1,SITTING,0.4525837302207947,MOVING,MOVING,0.5744529681526056,1,NO_POINTS,0,0.1485139578580856,0.4525837302207947,0.0530471093952655,0.3458552360534668,387,1.64,0.1485139578580856,0.4525837302207947,0.0530471093952655,0.3458552360534668,0.5744529681526056,NO_POINTS,MOVING,-0.750314474105835,0.1256633631801545,1.493808862702958,0.2705077528953552,-0.5067758560180664,-0.2774326801300049,0,1.676373469483566,MOVING,moving_override_translation_confirmed,0.30406977236270905,NA,0,8,False,0.2344978996898856,True
