expected_pose,expected_distance_m,quality_bucket,frames,accuracy,standing_rate,sitting_rate,mean_stand_prob,mean_sit_prob
SITTING,2.0,NO_POINTS,1123,0.9456812110418522,0.05431878895814782,0.9456812110418522,0.36276130189867034,0.5325126138682463
SITTING,2.0,LOW_POINTS,89,0.797752808988764,0.20224719101123595,0.797752808988764,0.1394358193998884,0.794099409593625
SITTING,2.0,HAS_POINTS,64,0.71875,0.28125,0.71875,0.06566851701063565,0.8621760425157845
SITTING,3.0,NO_POINTS,848,0.46108490566037735,0.5283018867924528,0.46108490566037735,0.4534387194248408,0.4596038585317866
SITTING,3.0,LOW_POINTS,406,0.5788177339901478,0.3842364532019704,0.5788177339901478,0.28036990739506085,0.6278255530655972
SITTING,3.0,HAS_POINTS,177,0.4350282485875706,0.5028248587570622,0.4350282485875706,0.16683722221118916,0.7523566366168065
SITTING,4.0,NO_POINTS,986,0.6490872210953347,0.3356997971602434,0.6490872210953347,0.21721427601669552,0.523269899083683
SITTING,4.0,LOW_POINTS,123,0.18699186991869918,0.7804878048780488,0.18699186991869918,0.29086896849841604,0.5247156331088485
SITTING,4.0,HAS_POINTS,6,0.0,1.0,0.0,0.45370801786581677,0.25055354957779247
