segment_id,expected_pose,expected_distance_m,frames_total,frames_with_pose_prediction,dominant_display_pose,correct_frames,accuracy,unknown_rate,moving_rate,falling_false_rate,lying_false_rate,standing_rate,sitting_rate,mean_stand_prob,mean_sit_prob,median_stand_prob,median_sit_prob,mean_confidence_if_available,time_to_first_correct_s,time_to_stable_correct_s,longest_correct_run_s,longest_wrong_run_s,pose_switch_count,pose_switch_rate_per_min,dominant_wrong_pose
sitting_2m,SITTING,2.0,1276,1276,SITTING,1179,0.9239811912225705,0.0,0.0,0.0,0.0,0.07601880877742946,0.9239811912225705,0.33228331900272534,0.5672929306809431,0.3652272522449493,0.5260964035987854,0.5806969943511823,0.0,6.530999999999992,63.61,5.296999999999997,2,1.7108395945310162,STANDING
sitting_3m,SITTING,3.0,1431,1431,SITTING,703,0.4912648497554158,0.007686932215234102,0.016771488469601678,0.0,0.0,0.48427672955974843,0.4912648497554158,0.36888637652413714,0.5435418387566473,0.3681063652038574,0.5443285703659058,0.6454777622831026,9.375,9.375,13.328000000000003,12.687000000000012,19,14.481891284188066,STANDING
sitting_4m,SITTING,4.0,1115,1115,SITTING,663,0.5946188340807175,0.008071748878923767,0.008968609865470852,0.0,0.0,0.3883408071748879,0.5946188340807175,0.2266120245605039,0.5219618517187145,0.1709074825048446,0.5125922560691833,0.5502086753000593,24.34400000000005,29.51600000000002,31.781000000000006,24.297000000000025,4,3.915362905199274,STANDING
