segment_id,expected_pose,expected_distance_m,mean_stand_prob,median_stand_prob,p10_stand_prob,p90_stand_prob,mean_sit_prob,median_sit_prob,p10_sit_prob,p90_sit_prob,mean_margin_stand_minus_sit,median_margin_stand_minus_sit,frames_stand_prob_gt_sit_prob,frames_sit_prob_gt_stand_prob
sitting_2m,SITTING,2.0,0.33228331900272534,0.3652272522449493,0.09041752666234965,0.3663196563720703,0.5672929306809431,0.5260964035987854,0.5241122841835022,0.7914859652519226,-0.23500961167821777,-0.16086915135383612,63,1213
sitting_3m,SITTING,3.0,0.36888637652413714,0.3681063652038574,0.0725916549563407,0.6545482277870178,0.5435418387566473,0.5443285703659058,0.2660527229309082,0.855485200881958,-0.17465546223251013,-0.17936441302299505,581,850
sitting_4m,SITTING,4.0,0.2266120245605039,0.1709074825048446,0.1617250144481659,0.3175075352191925,0.5219618517187145,0.5125922560691833,0.4764680027961731,0.6071303248405456,-0.2953498271582105,-0.34168477356433874,85,1030
