segment_id,expected_pose,expected_distance_m,tracking_presence_rate,range_mae_m,extra_track_rate,tid_switch_count,posture_accuracy,dominant_wrong_pose,quality_NO_POINTS_rate,mean_geom_pts,main_failure_hypothesis
sitting_2m,SITTING,2.0,1.0,0.05339778642142885,0.0,0,0.9239811912225705,STANDING,0.8800940438871473,0.64576802507837,no major failure detected
sitting_3m,SITTING,3.0,1.0,0.20314853611004166,0.0,0,0.4912648497554158,STANDING,0.5925925925925926,1.806429070580014,sit-vs-stand discrimination under sparse geometry
sitting_4m,SITTING,4.0,1.0,0.5581436139050417,0.0,0,0.5946188340807175,STANDING,0.884304932735426,0.2609865470852018,sit-vs-stand discrimination under sparse geometry
