segment_id,expected_pose,expected_distance_m,accuracy,dominant_display_pose,dominant_wrong_pose,standing_rate,sitting_rate,moving_rate,unknown_rate,quality_NO_POINTS_rate,mean_geom_pts,mean_stand_prob,mean_sit_prob,time_to_stable_correct_s,posture_verdict,posture_issue_reason
sitting_2m,SITTING,2.0,0.9239811912225705,SITTING,STANDING,0.07601880877742946,0.9239811912225705,0.0,0.0,0.8800940438871473,0.64576802507837,0.33228331900272534,0.5672929306809431,6.530999999999992,GOOD,Accuracy is 0.924.
sitting_3m,SITTING,3.0,0.4912648497554158,SITTING,STANDING,0.48427672955974843,0.4912648497554158,0.016771488469601678,0.007686932215234102,0.5925925925925926,1.806429070580014,0.36888637652413714,0.5435418387566473,9.375,FAILED,Accuracy is below the 70% failure threshold.
sitting_4m,SITTING,4.0,0.5946188340807175,SITTING,STANDING,0.3883408071748879,0.5946188340807175,0.008968609865470852,0.008071748878923767,0.884304932735426,0.2609865470852018,0.2266120245605039,0.5219618517187145,29.51600000000002,FAILED,Accuracy is below the 70% failure threshold.
