cfg_name,segment_id,tid,mean_geom_pts,NO_POINTS_rate,LOW_POINTS_rate,OK_rate,assoc_target_index_rate,assoc_nearest_rate,assoc_auto_none_rate,mean_points_total,mean_geom_to_total_ratio,presence_rate_within_segment,mean_range_m,range_mae_vs_expected_m
default_cfg,sitting_2m,0,0.64576802507837,0.8800940438871473,0.06974921630094044,0.048589341692789965,,,,1.1496865203761755,0.44679999885624055,1.0,1.952485921461766,0.05339778642142885
default_cfg,sitting_3m,0,1.806429070580014,0.5925925925925926,0.283717679944095,0.11320754716981132,,,,2.7016072676450036,0.6936590321425197,1.0,2.8041662497218933,0.20314853611004166
default_cfg,sitting_4m,0,0.2609865470852018,0.884304932735426,0.11031390134529148,0.0017937219730941704,,,,0.6035874439461884,0.36198991576898554,1.0,3.4418563860949583,0.5581436139050417
static_retention_cfg,sitting_2m,0,2.13323782234957,0.7067812798471824,0.20916905444126074,0.03581661891117478,,,,5.669054441260745,0.1938066254505462,1.0,1.9362555791677822,0.0640478115260745
static_retention_cfg,sitting_3m,0,0.7819287576020851,0.8331885317115552,0.13032145960034752,0.016941789748045177,,,,2.719808861859253,0.14928200004215303,1.0,3.0039142623984962,0.03914850649819427
static_retention_cfg,sitting_3m,5,1.1733275412684623,0.28627280625543006,0.7137271937445699,0.0,,,,2.719808861859253,0.7035263669296304,1.0,5.142950311412398,2.142950311412398
static_retention_cfg,sitting_4m,0,1.6560650887573964,0.7847633136094675,0.14127218934911243,0.02514792899408284,,,,3.5791420118343193,0.20206000255025866,1.0,3.902102561372631,0.0994331420906703
static_retention_cfg,sitting_4m,5,1.2455621301775148,0.2448224852071006,0.7551775147928994,0.0,,,,3.5791420118343193,0.6682040443430868,1.0,5.123270211394868,1.1232702113948683
