segment_id,expected_pose,expected_distance_m,mean_stand_prob,median_stand_prob,p10_stand_prob,p90_stand_prob,mean_sit_prob,median_sit_prob,p10_sit_prob,p90_sit_prob,mean_margin_stand_minus_sit,median_margin_stand_minus_sit,frames_stand_prob_gt_sit_prob,frames_sit_prob_gt_stand_prob
standing_1m,STANDING,1.0,0.6313450036765812,0.6714543700218201,0.3810791790485382,0.7984085440635681,0.2860009524502329,0.2547415494918823,0.13815229833126064,0.4983921825885773,0.3453440512263483,0.4118760824203491,625,83
standing_2m,STANDING,2.0,0.621529507870444,0.7238274216651917,0.298860040307045,0.7647356390953064,0.2783389926001303,0.2106849998235702,0.16058803945779795,0.5240538239479066,0.34319051527031375,0.51047533005476,670,120
standing_3m,STANDING,3.0,0.7161833147130767,0.8066293001174927,0.4401742577552796,0.8420712947845459,0.20615573150932973,0.1429695188999176,0.10853268802165981,0.46993108987808224,0.5100275832037471,0.6623314768075944,715,83
standing_4m,STANDING,4.0,0.7933032420245024,0.8292367458343506,0.6758170247077943,0.8422666192054749,0.1334351990130206,0.1222337335348129,0.1120580658316612,0.17158477157354346,0.6598680430114819,0.7070030122995377,728,4
leanback_1m,SITTING,1.0,0.3118305716458908,0.37303289771080017,0.045663893222808796,0.48110514879226685,0.5425458136323266,0.5054079592227936,0.4051606357097626,0.8216867744922638,-0.2307152419864358,-0.128638356924057,211,794
leanback_2m,SITTING,2.0,0.2938262416440903,0.4595174491405487,0.01285674832761279,0.4595174491405487,0.5745439062491783,0.4499672055244446,0.4499672055244446,0.957901680469513,-0.28071766460508796,0.009550243616104126,215,197
leanback_3m,SITTING,3.0,0.37411580352704277,0.3924300372600555,0.0277515035122632,0.6320310235023499,0.5185596651032137,0.4192996919155121,0.2916514575481415,0.9495066404342652,-0.14444386157617098,-0.038152664899825994,219,232
leanback_4m,SITTING,4.0,0.50555487054992,0.6262218356132507,0.01297989385202521,0.7391896843910217,0.3698628120629103,0.25314149260520935,0.201007479429245,0.8208792924880981,0.13569205848700971,0.3675024565309286,357,160
