segment_id,expected_pose,expected_distance_m,expected_person_count,frames_total,frames_with_any_target,frames_with_primary_target,tracking_presence_rate,dropout_frames,dropout_rate,longest_dropout_s,mean_range_m,median_range_m,std_range_m,mae_range_m,rmse_range_m,bias_m,p50_abs_error_m,p90_abs_error_m,p95_abs_error_m,std_x_m,std_y_m,std_z_m,range_jitter_p95_m,xy_jitter_m,unique_tids,primary_tid,tid_switch_count,tid_switch_rate_per_min,mean_tid_lifetime_s,fragmentation_count,mean_active_tracks,max_active_tracks,frames_with_extra_tracks,extra_track_rate,ghost_track_count,ghost_frames,ghost_duration_s,ghost_nearest_distance_to_primary_m,presence_component,range_component,ghost_component,id_switch_component,dropout_component,jitter_component,tracking_score
standing_1m,STANDING,1.0,1,828,715,715,0.8635265700483091,113,0.13647342995169087,6.906,0.9871291668476457,0.9911685767702483,0.03479756137789604,0.022591395732131012,0.037078768844448697,-0.012870833152354216,0.016694570089156313,0.044057722048329806,0.09123286957662953,0.11076096028228893,0.07418567612397238,0.06785263480256552,0.08240144634687781,0.05611490263454728,1,0,0,0.0,39.485,0,1.0,1.0,0,0.0,0,0,NA,NA,0.8635265700483091,0.977408604267869,1.0,1.0,0.8635265700483091,0.8351971073062444,92.46989629540187
standing_2m,STANDING,2.0,1,790,790,790,1.0,0,0.0,0.0,1.8454838018872821,1.9279008143088652,0.3281643889186823,0.20007979534112008,0.3625338643708529,-0.15451619811271788,0.07563929535874214,0.8929296553872091,1.0189441737934857,0.3054563260479183,0.36072190860592507,0.08617697829898234,0.9468449881023507,0.3253620229915747,1,0,0,0.0,43.297000000000004,0,1.0,1.0,0,0.0,0,0,NA,NA,1.0,0.7999202046588799,1.0,1.0,1.0,0.0,89.998005116472
standing_3m,STANDING,3.0,1,793,793,793,1.0,0,0.0,0.0,2.82330535597912,2.954977337136943,0.3187425157128105,0.17669464402088,0.3642659351841442,-0.17669464402088,0.045022662863056784,0.8670914173880526,1.0717083992457042,0.05117553818230488,0.3168077902674086,0.12563441266152264,1.0266857363826474,0.2156854274836245,2,0,0,0.0,22.148500000000013,1,1.0151324085750315,2.0,12,0.015132408575031526,1,12,0.6560000000000059,2.0890798990698145,1.0,0.82330535597912,0.9848675914249685,1.0,1.0,0.0,90.35564777085253
standing_4m,STANDING,4.0,1,732,732,732,1.0,0,0.0,0.0,3.829773590240869,3.942982848933418,0.3324658367810444,0.17240323645124553,0.373308935216198,-0.17022640975913095,0.057017151066582006,1.033477366632022,1.0376659104247077,0.18879522099884377,0.3458961081951061,0.0877878653000413,0.9806487593581257,0.27207688391827656,1,0,0,0.0,40.23399999999998,0,1.0,1.0,0,0.0,0,0,NA,NA,1.0,0.8275967635487544,1.0,1.0,1.0,0.0,90.68991908871885
leanback_1m,SITTING,1.0,1,1129,1004,1004,0.8892825509300266,125,0.11071744906997338,6.938000000000017,1.079180257303618,1.0868468457060831,0.13791773297048845,0.1366745808292807,0.158971282612283,0.07918025730361794,0.15344436574739218,0.19610108430304898,0.28047563711015233,0.10394921924088427,0.16434147125726933,0.08231102970638692,0.3673224828162355,0.1174820983519256,3,3,0,0.0,18.71933333333335,2,1.0219123505976095,2.0,22,0.01948627103631532,2,22,0.4770000000000181,4.14999862204238,0.8892825509300266,0.8633254191707194,0.9805137289636847,1.0,0.8892825509300266,0.26535503436752905,87.6353313774121
leanback_2m,SITTING,2.0,1,412,412,412,1.0,0,0.0,0.0,1.7662962047008937,2.0582433993920985,0.42032123486189465,0.3024730232659267,0.48047746448496303,-0.2337037952991059,0.05824339939209855,0.9220473211750981,1.0397458943187485,0.08175352455977877,0.41823073278353723,0.08191302594264918,1.097989293710847,0.3660556686836523,1,3,0,0.0,22.672000000000025,0,1.0,1.0,0,0.0,0,0,NA,NA,1.0,0.6975269767340733,1.0,1.0,1.0,0.0,87.43817441835184
leanback_3m,SITTING,3.0,1,451,451,451,1.0,0,0.0,0.0,2.8390900313678893,3.0203009773785685,0.34637916688033865,0.23664132559850512,0.38158160002455493,-0.1609099686321101,0.13493525971956233,0.8296185197993284,0.9437950732087432,0.11258861288421991,0.34093509376188497,0.10102953606300359,0.9640960505873117,0.302559043375875,1,6,0,0.0,25.0,0,1.0,1.0,0,0.0,0,0,NA,NA,1.0,0.7633586744014949,1.0,1.0,1.0,0.0,89.08396686003738
leanback_4m,SITTING,4.0,1,562,524,524,0.9323843416370107,38,0.06761565836298933,2.0470000000000255,3.776601136729645,3.948308704259242,0.3478854101274723,0.22339886327035488,0.41315898678899976,-0.22339886327035488,0.051691295740758036,0.697869787418545,1.2591459148071806,0.15572521080752022,0.3432049828566523,0.14703002631833587,1.2074546190664226,0.2579099344649986,1,7,0,0.0,29.70300000000003,0,1.0,1.0,0,0.0,0,0,NA,NA,0.9323843416370107,0.7766011367296451,1.0,1.0,0.9323843416370107,0.0,86.37232379190661
