segment_id,expected_pose,expected_distance_m,accuracy,dominant_display_pose,dominant_wrong_pose,standing_rate,sitting_rate,moving_rate,unknown_rate,quality_NO_POINTS_rate,mean_geom_pts,mean_stand_prob,mean_sit_prob,time_to_stable_correct_s,posture_verdict,posture_issue_reason
standing_1m,STANDING,1.0,0.8755244755244755,STANDING,SITTING,0.8755244755244755,0.046153846153846156,0.04195804195804196,0.03636363636363636,0.33986013986013985,3.151048951048951,0.6313450036765812,0.2860009524502329,13.11,WEAK,Accuracy is below the strong-pass threshold but not a full failure.
standing_2m,STANDING,2.0,0.8037974683544303,STANDING,MOVING,0.8037974683544303,0.035443037974683546,0.11645569620253164,0.04430379746835443,0.6,3.3088607594936708,0.621529507870444,0.2783389926001303,12.359000000000002,MOVING_FALSE_POSITIVE,MOVING appears too often during a stationary benchmark segment.
standing_3m,STANDING,3.0,0.9117276166456494,STANDING,MOVING,0.9117276166456494,0.0,0.08827238335435057,0.0,0.6993788819875777,1.8385093167701863,0.7216018204627768,0.20886590718062686,7.828000000000003,GOOD,Accuracy is 0.912.
standing_4m,STANDING,4.0,0.8838797814207651,STANDING,MOVING,0.8838797814207651,0.0,0.09699453551912568,0.01912568306010929,0.8224043715846995,1.0122950819672132,0.7933032420245024,0.1334351990130206,8.844000000000023,WEAK,Accuracy is below the strong-pass threshold but not a full failure.
leanback_1m,SITTING,1.0,0.5507968127490039,SITTING,STANDING,0.3187250996015936,0.5507968127490039,0.08764940239043825,0.022908366533864542,0.6471734892787524,2.117933723196881,0.31690591240725646,0.5536361398830253,14.485000000000014,FAILED,Accuracy is below the 70% failure threshold.
leanback_2m,SITTING,2.0,0.7572815533980582,SITTING,MOVING,0.0,0.7572815533980582,0.18932038834951456,0.05339805825242718,0.6262135922330098,3.029126213592233,0.2938262416440903,0.5745439062491783,10.312000000000012,MOVING_FALSE_POSITIVE,MOVING appears too often during a stationary benchmark segment.
leanback_3m,SITTING,3.0,0.2860310421286031,STANDING,STANDING,0.5432372505543237,0.2860310421286031,0.13082039911308205,0.03991130820399113,0.49889135254988914,2.3569844789356984,0.37411580352704277,0.5185596651032137,NA,MOVING_FALSE_POSITIVE,MOVING appears too often during a stationary benchmark segment.
leanback_4m,SITTING,4.0,0.09541984732824428,STANDING,STANDING,0.7538167938931297,0.09541984732824428,0.10305343511450382,0.04770992366412214,0.5725190839694656,1.9484732824427482,0.50555487054992,0.3698628120629103,NA,MOVING_FALSE_POSITIVE,MOVING appears too often during a stationary benchmark segment.
