segment_id,expected_pose,expected_distance_m,tracking_presence_rate,range_mae_m,dropout_rate,extra_track_rate,tid_switch_count,tracking_score,tracking_verdict,tracking_issue_reason
standing_1m,STANDING,1.0,0.8635265700483091,0.022591395732131012,0.13647342995169087,0.0,0,92.46989629540187,DROPOUT,Tracking presence/dropout crosses the failure threshold.
standing_2m,STANDING,2.0,1.0,0.20007979534112008,0.0,0.0,0,89.998005116472,MINOR_RANGE_BIAS,"Tracking is continuous, but range MAE is a minor calibration/bias issue."
standing_3m,STANDING,3.0,1.0,0.17669464402088,0.0,0.015132408575031526,0,90.35564777085253,MINOR_RANGE_BIAS,"Tracking is continuous, but range MAE is a minor calibration/bias issue."
standing_4m,STANDING,4.0,1.0,0.17240323645124553,0.0,0.0,0,90.68991908871885,MINOR_RANGE_BIAS,"Tracking is continuous, but range MAE is a minor calibration/bias issue."
leanback_1m,SITTING,1.0,0.8892825509300266,0.1366745808292807,0.11071744906997338,0.01948627103631532,0,87.6353313774121,DROPOUT,Tracking presence/dropout crosses the failure threshold.
leanback_2m,SITTING,2.0,1.0,0.3024730232659267,0.0,0.0,0,87.43817441835184,FAILED,Range error or tracking score crosses the tracking failure threshold.
leanback_3m,SITTING,3.0,1.0,0.23664132559850512,0.0,0.0,0,89.08396686003738,MINOR_RANGE_BIAS,"Tracking is continuous, but range MAE is a minor calibration/bias issue."
leanback_4m,SITTING,4.0,0.9323843416370107,0.22339886327035488,0.06761565836298933,0.0,0,86.37232379190661,DROPOUT,Tracking presence/dropout crosses the failure threshold.
