session_id,segment_id,person_slot,expected_pose,expected_subpose,expected_distance_m,expected_position,start_time_s,end_time_s,label_confidence,assigned_tid,assignment_confidence,notes,duration_s,expected_frames,track_frames,pose_frames,tracking_presence_rate,pose_presence_rate,NO_POINTS_rate,LOW_POINTS_rate,OK_rate,gap_count_gt_1s,tid_switch_count,range_jump_count,ui_visible_rate,render_confirmed,segment_quality
sitting_ab_default_cfg,leanback_3m,center,SITTING,SITTING_LEAN_BACK,3.0,CENTER,167.578,182.328,LOW,0,HIGH,corrected protocol includes 1m; legacy_segment_time; sitting leaned back; auto range plateau tol=0.35m samples=300; dominant_tid_ratio=1.000; tid_counts={0: 268},14.75,269,268,268,0.9963,0.9963,0.597,0.903,0.0896,0,0,0,0.0,False,LOW
sitting_ab_default_cfg,leanback_4m,center,SITTING,SITTING_LEAN_BACK,4.0,CENTER,257.172,279.890,LOW,0,HIGH,corrected protocol includes 1m; legacy_segment_time; sitting leaned back; auto range plateau tol=0.55m samples=557; dominant_tid_ratio=1.000; tid_counts={0: 413},22.718,414,413,413,0.9976,0.9976,0.724,0.9782,0.0073,0,0,0,0.0,False,LOW
sitting_ab_static_retention_cfg,leanback_1m,center,SITTING,SITTING_LEAN_BACK,1.0,CENTER,10.047,82.219,HIGH,0,MEDIUM,"corrected protocol includes 1m; legacy_segment_time; corrected protocol includes 1m; auto range plateau tol=0.35m samples=1398; dominant_tid_ratio=0.745; tid_counts={0: 1315, 1: 450}",72.172,1312,1315,1315,1.0023,1.0023,0.4266,0.8525,0.0243,0,1,0,0.0,False,MEDIUM
sitting_ab_static_retention_cfg,leanback_2m,center,SITTING,SITTING_LEAN_BACK,2.0,CENTER,92.750,206.469,HIGH,0,HIGH,corrected protocol includes 1m; legacy_segment_time; sitting leaned back; auto range plateau tol=0.35m samples=2195; dominant_tid_ratio=1.000; tid_counts={0: 2068},113.719,2068,2068,2068,1.0,1.0,0.707,0.9178,0.0363,0,0,0,0.0,False,HIGH
sitting_ab_static_retention_cfg,leanback_3m,center,SITTING,SITTING_LEAN_BACK,3.0,CENTER,216.500,345.516,HIGH,0,MEDIUM,"corrected protocol includes 1m; legacy_segment_time; sitting leaned back; auto range plateau tol=0.35m samples=2434; dominant_tid_ratio=0.500; tid_counts={0: 2346, 5: 2346}",129.016,2346,2346,2346,1.0,1.0,0.821,0.9587,0.02,0,1,0,0.0,False,MEDIUM
sitting_ab_static_retention_cfg,leanback_4m,center,SITTING,SITTING_LEAN_BACK,4.0,CENTER,355.563,432.563,HIGH,0,MEDIUM,"corrected protocol includes 1m; legacy_segment_time; sitting leaned back; auto range plateau tol=0.35m samples=1532; dominant_tid_ratio=0.500; tid_counts={0: 1400, 5: 1400}",77.0,1400,1400,1400,1.0,1.0,0.7714,0.9193,0.0243,0,1,0,0.0,False,MEDIUM
sitting_relative_gate_refined_live_test,standing_1m,center,STANDING,STANDING,1.0,CENTER,25.506,78.687,HIGH,1,HIGH,single person center/front; legacy_segment_time; auto range plateau; raw=21.51-82.69s; tol=0.35m; samples=1113; dominant_tid_ratio=1.000; tid_counts={1: 967},53.181,967,967,967,1.0,1.0,0.2254,0.8728,0.0931,0,0,0,0.0,False,HIGH
sitting_relative_gate_refined_live_test,standing_2m,center,STANDING,STANDING,2.0,CENTER,88.768,149.030,HIGH,1,HIGH,single person center/front; legacy_segment_time; auto range plateau; raw=84.77-153.03s; tol=0.35m; samples=1243; dominant_tid_ratio=1.000; tid_counts={1: 1096},60.262,1095,1096,1096,1.0009,1.0009,0.6578,0.99,0.0082,0,0,0,0.0,False,HIGH
sitting_relative_gate_refined_live_test,standing_3m,center,STANDING,STANDING,3.0,CENTER,168.960,231.854,HIGH,1,HIGH,single person center/front; legacy_segment_time; auto range plateau; raw=164.96-235.85s; tol=0.35m; samples=1289; dominant_tid_ratio=1.000; tid_counts={1: 1143},62.894,1143,1143,1143,1.0,1.0,0.7358,0.9659,0.0254,0,0,0,0.0,False,HIGH
sitting_relative_gate_refined_live_test,standing_4m,center,STANDING,STANDING,4.0,CENTER,241.856,268.823,LOW,1,HIGH,single person center/front; legacy_segment_time; auto range plateau; raw=237.86-272.82s; tol=0.35m; samples=637; dominant_tid_ratio=1.000; tid_counts={1: 491},26.967,490,491,491,1.002,1.002,0.9735,1.0,0.0,0,0,0,0.0,False,LOW
sitting_relative_gate_refined_live_test,standing_5m,center,STANDING,STANDING,5.0,CENTER,314.926,377.169,HIGH,2,HIGH,single person center/front; legacy_segment_time; auto range plateau; raw=310.93-381.17s; tol=0.35m; samples=1278; dominant_tid_ratio=1.000; tid_counts={2: 1132},62.243,1132,1132,1132,1.0,1.0,0.924,1.0,0.0,0,0,0,0.0,False,HIGH
sitting_relative_gate_refined_live_test,leanback_1m,center,SITTING,SITTING_LEAN_BACK,1.0,CENTER,406.980,435.014,LOW,4,HIGH,single person center/front sitting subtype; legacy_segment_time; auto range plateau; raw=406.98-435.01s; tol=0.35m; samples=502; dominant_tid_ratio=1.000; tid_counts={4: 509},28.034,508,509,509,1.002,1.002,0.888,1.0,0.0,0,0,0,0.0,False,LOW
sitting_relative_gate_refined_live_test,leanback_2m,center,SITTING,SITTING_LEAN_BACK,2.0,CENTER,471.363,497.291,LOW,4,HIGH,single person center/front sitting subtype; legacy_segment_time; auto range plateau; raw=467.36-501.29s; tol=0.55m; samples=618; dominant_tid_ratio=1.000; tid_counts={4: 471},25.928,471,471,471,1.0,1.0,0.9512,0.9915,0.0085,0,0,0,0.0,False,LOW
sitting_relative_gate_refined_live_test,leanback_3m,center,SITTING,SITTING_LEAN_BACK,3.0,CENTER,555.618,584.079,LOW,6,HIGH,single person center/front sitting subtype; legacy_segment_time; auto range plateau; raw=551.62-588.08s; tol=0.35m; samples=664; dominant_tid_ratio=1.000; tid_counts={6: 518},28.461,518,518,518,1.0,1.0,0.9402,0.9981,0.0019,0,0,0,0.0,False,LOW
sitting_relative_gate_refined_live_test,leanback_4m,center,SITTING,SITTING_LEAN_BACK,4.0,CENTER,637.990,674.837,MEDIUM,8,HIGH,single person center/front sitting subtype; legacy_segment_time; auto range plateau; raw=633.99-678.84s; tol=0.35m; samples=816; dominant_tid_ratio=1.000; tid_counts={8: 670},36.847,670,670,670,1.0,1.0,0.9866,0.9985,0.0015,0,0,0,0.0,False,MEDIUM
sitting_relative_gate_refined_live_test,leanback_5m,center,SITTING,SITTING_LEAN_BACK,5.0,CENTER,712.573,746.749,MEDIUM,9,HIGH,single person center/front sitting subtype; legacy_segment_time; auto range plateau; raw=708.57-750.75s; tol=0.35m; samples=767; dominant_tid_ratio=1.000; tid_counts={9: 620},34.176,622,620,620,0.9968,0.9968,0.9984,1.0,0.0,0,0,0,0.0,False,MEDIUM
sitting_relative_gate_refined_live_test,upright_1m,center,SITTING,SITTING_UPRIGHT,1.0,CENTER,789.929,855.717,HIGH,10,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=785.93-859.72s; tol=0.35m; samples=1342; dominant_tid_ratio=1.000; tid_counts={10: 1196},65.788,1197,1196,1196,0.9992,0.9992,0.6405,0.9381,0.0552,0,0,0,0.0,False,HIGH
sitting_relative_gate_refined_live_test,upright_2m,center,SITTING,SITTING_UPRIGHT,2.0,CENTER,865.764,930.163,HIGH,10,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=861.76-934.16s; tol=0.35m; samples=1318; dominant_tid_ratio=1.000; tid_counts={10: 1171},64.399,1171,1171,1171,1.0,1.0,0.9146,0.9923,0.0077,0,0,0,0.0,False,HIGH
sitting_relative_gate_refined_live_test,upright_3m,center,SITTING,SITTING_UPRIGHT,3.0,CENTER,940.195,1004.283,HIGH,10,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=936.20-1008.28s; tol=0.35m; samples=1312; dominant_tid_ratio=1.000; tid_counts={10: 1166},64.088,1166,1166,1166,1.0,1.0,0.8482,0.9863,0.012,0,0,0,0.0,False,HIGH
sitting_relative_gate_refined_live_test,upright_4m,center,SITTING,SITTING_UPRIGHT,4.0,CENTER,1016.474,1042.685,LOW,10,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=1012.47-1046.68s; tol=0.35m; samples=623; dominant_tid_ratio=1.000; tid_counts={10: 476},26.211,475,476,476,1.0021,1.0021,0.9706,0.9958,0.0021,0,0,0,0.0,False,LOW
sitting_relative_gate_refined_live_test,upright_5m,center,SITTING,SITTING_UPRIGHT,5.0,CENTER,1155.993,1205.993,LOW,11,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto time-order fallback; range plateau not reliable; dominant_tid_ratio=1.000; tid_counts={11: 909},50.0,908,909,909,1.0011,1.0011,0.6986,0.8658,0.1056,0,0,0,0.0,False,LOW
sitting_relative_gate_refined_live_test,leanforward_1m,center,SITTING,SITTING_LEAN_FORWARD,1.0,CENTER,1207.996,1234.170,LOW,11,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=1208.00-1234.17s; tol=0.35m; samples=475; dominant_tid_ratio=1.000; tid_counts={11: 475},26.174,474,475,475,1.0021,1.0021,0.8168,0.9389,0.0611,0,0,0,0.0,False,LOW
sitting_relative_gate_refined_live_test,leanforward_2m,center,SITTING,SITTING_LEAN_FORWARD,2.0,CENTER,1240.200,1278.767,MEDIUM,11,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=1236.20-1282.77s; tol=0.35m; samples=847; dominant_tid_ratio=1.000; tid_counts={11: 701},38.567,701,701,701,1.0,1.0,0.913,0.9672,0.0328,0,0,0,0.0,False,MEDIUM
sitting_relative_gate_refined_live_test,leanforward_3m,center,SITTING,SITTING_LEAN_FORWARD,3.0,CENTER,1318.334,1364.520,HIGH,12,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=1314.33-1368.52s; tol=0.35m; samples=986; dominant_tid_ratio=1.000; tid_counts={12: 839},46.186,840,839,839,0.9988,0.9988,0.9547,0.9905,0.0095,0,0,0,0.0,False,HIGH
sitting_relative_gate_refined_live_test,leanforward_4m,center,SITTING,SITTING_LEAN_FORWARD,4.0,CENTER,1403.470,1432.177,LOW,13,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=1403.47-1432.18s; tol=0.35m; samples=523; dominant_tid_ratio=1.000; tid_counts={13: 522},28.707,521,522,522,1.0019,1.0019,0.9713,0.9866,0.0057,0,0,0,0.0,False,LOW
sitting_relative_gate_refined_live_test,leanforward_5m,center,SITTING,SITTING_LEAN_FORWARD,5.0,CENTER,1480.633,1504.587,LOW,14,HIGH,single person center/front sitting subtype; legacy_segment_time; auto time-order fallback; range plateau not reliable; auto range plateau; raw=1476.63-1508.59s; tol=0.35m; samples=582; dominant_tid_ratio=1.000; tid_counts={14: 436},23.954,436,436,436,1.0,1.0,0.9839,1.0,0.0,0,0,0,0.0,False,LOW
session_20260704_145249,standing_1m,left_person,STANDING,STANDING,1.0,LEFT,8.000,77.352,MEDIUM,0,HIGH,simultaneous two-person left slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.169; mean_x_right=0.957; separation=2.126,69.352,1264,762,762,0.6028,0.6028,0.6378,0.8255,0.1234,0,2,0,0.0,False,MEDIUM
session_20260704_145249,standing_1m,right_person,STANDING,STANDING,1.0,RIGHT,8.000,77.352,MEDIUM,1,HIGH,simultaneous two-person right slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.169; mean_x_right=0.957; separation=2.126,69.352,1264,1261,1261,0.9976,0.9976,0.797,0.9603,0.0317,0,2,0,0.0,False,MEDIUM
session_20260704_145249,standing_2m,left_person,STANDING,STANDING,2.0,LEFT,83.352,152.703,MEDIUM,2,HIGH,simultaneous two-person left slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.301; mean_x_right=0.965; separation=2.266,69.351,1260,1261,1261,1.0008,1.0008,0.5829,0.9151,0.0563,0,1,0,0.0,False,MEDIUM
session_20260704_145249,standing_2m,right_person,STANDING,STANDING,2.0,RIGHT,83.352,152.703,MEDIUM,1,HIGH,simultaneous two-person right slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.301; mean_x_right=0.965; separation=2.266,69.351,1260,1261,1261,1.0008,1.0008,0.8049,0.9627,0.0127,0,1,0,0.0,False,MEDIUM
session_20260704_145249,standing_3m,left_person,STANDING,STANDING,3.0,LEFT,158.703,228.055,MEDIUM,2,HIGH,simultaneous two-person left slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.510; mean_x_right=0.848; separation=2.358,69.352,1260,1260,1260,1.0,1.0,0.5651,0.9437,0.0421,0,1,0,0.0,False,MEDIUM
session_20260704_145249,standing_3m,right_person,STANDING,STANDING,3.0,RIGHT,158.703,228.055,MEDIUM,1,HIGH,simultaneous two-person right slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.510; mean_x_right=0.848; separation=2.358,69.352,1260,1260,1260,1.0,1.0,0.7238,0.9762,0.0127,0,1,0,0.0,False,MEDIUM
session_20260704_145249,standing_4m,left_person,STANDING,STANDING,4.0,LEFT,234.055,303.406,MEDIUM,2,HIGH,simultaneous two-person left slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.652; mean_x_right=0.805; separation=2.457,69.351,1260,542,542,0.4302,0.4302,0.9668,0.9963,0.0,0,1,0,0.0,False,MEDIUM
session_20260704_145249,standing_4m,right_person,STANDING,STANDING,4.0,RIGHT,234.055,303.406,MEDIUM,1,HIGH,simultaneous two-person right slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.652; mean_x_right=0.805; separation=2.457,69.351,1260,1262,1262,1.0016,1.0016,0.8494,0.9826,0.0079,0,1,0,0.0,False,MEDIUM
session_20260704_145249,standing_5m,left_person,STANDING,STANDING,5.0,LEFT,309.406,378.757,MEDIUM,4,HIGH,simultaneous two-person left slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-0.956; mean_x_right=0.761; separation=1.717,69.351,1260,328,328,0.2603,0.2603,0.0,0.0,0.5518,0,1,0,0.0,False,LOW
session_20260704_145249,standing_5m,right_person,STANDING,STANDING,5.0,RIGHT,309.406,378.757,MEDIUM,1,HIGH,simultaneous two-person right slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-0.956; mean_x_right=0.761; separation=1.717,69.351,1260,1259,1259,0.9992,0.9992,0.6338,0.7633,0.1501,0,1,0,0.0,False,MEDIUM
session_20260704_145249,leanback_1m,left_person,SITTING,SITTING_LEAN_BACK,1.0,LEFT,384.757,454.109,MEDIUM,4,HIGH,simultaneous two-person left slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.350; mean_x_right=0.901; separation=2.251,69.352,1262,1263,1263,1.0008,1.0008,0.7664,0.905,0.0903,0,1,0,0.0,False,MEDIUM
session_20260704_145249,leanback_1m,right_person,SITTING,SITTING_LEAN_BACK,1.0,RIGHT,384.757,454.109,MEDIUM,1,HIGH,simultaneous two-person right slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.350; mean_x_right=0.901; separation=2.251,69.352,1262,1263,1263,1.0008,1.0008,0.8092,0.9382,0.0618,0,1,0,0.0,False,MEDIUM
session_20260704_145249,leanback_2m,left_person,SITTING,SITTING_LEAN_BACK,2.0,LEFT,460.109,529.461,MEDIUM,4,HIGH,simultaneous two-person left slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.274; mean_x_right=1.034; separation=2.308,69.352,1262,1261,1261,0.9992,0.9992,0.8446,0.9659,0.0341,0,1,0,0.0,False,MEDIUM
session_20260704_145249,leanback_2m,right_person,SITTING,SITTING_LEAN_BACK,2.0,RIGHT,460.109,529.461,MEDIUM,1,HIGH,simultaneous two-person right slot; protocol_order_time_fallback; start/end inferred from protocol order; no manual segment timing file; left/right inferred from verified lateral ordering within this segment; mean_x_left=-1.274; mean_x_right=1.034; separation=2.308,69.352,1262,1261,1261,0.9992,0.9992,0.8493,0.9667,0.0333,0,1,0,0.0,False,MEDIUM
