segment_id,expected_pose,expected_distance_m,expected_person_count,frames_total,frames_with_any_target,frames_with_primary_target,tracking_presence_rate,dropout_frames,dropout_rate,longest_dropout_s,mean_range_m,median_range_m,std_range_m,mae_range_m,rmse_range_m,bias_m,p50_abs_error_m,p90_abs_error_m,p95_abs_error_m,std_x_m,std_y_m,std_z_m,range_jitter_p95_m,xy_jitter_m,unique_tids,primary_tid,tid_switch_count,tid_switch_rate_per_min,mean_tid_lifetime_s,fragmentation_count,mean_active_tracks,max_active_tracks,frames_with_extra_tracks,extra_track_rate,ghost_track_count,ghost_frames,ghost_duration_s,ghost_nearest_distance_to_primary_m,presence_component,range_component,ghost_component,id_switch_component,dropout_component,jitter_component,tracking_score
leanback_1m,SITTING,1.0,1,1312,1312,1312,1.0,0,0.0,0.0,1.0394269895549708,0.9782353459449589,0.30078365286271425,0.13533387654487664,0.3032430327772154,0.039426989554970863,0.0394358083262617,0.37876920183352153,1.019256889565758,0.4623582316770549,0.14552207483637838,0.09355149250277024,1.0410215436207992,0.2665859078306161,4,0,2,1.6626946738347284,26.2775,3,1.461890243902439,3.0,597,0.45503048780487804,4,606,8.2345,1.3709036973677344,1.0,0.8646661234551234,0.5449695121951219,0.33333333333333337,1.0,0.0,78.12452910263825
leanback_2m,SITTING,2.0,1,2068,2068,2068,1.0,0,0.0,0.0,1.8951939880708977,1.9481492324918286,0.19611503615601492,0.10511321701272684,0.2223214099643689,-0.10480601192910224,0.051850767508171414,0.19371595524803165,0.36472489075502157,0.0291890367674515,0.19629022507481608,0.06212022647495537,0.31287412324685016,0.10122381405125587,1,0,0,0.0,113.672,0,1.0,1.0,0,0.0,0,0,NA,NA,1.0,0.8948867829872732,1.0,1.0,1.0,0.3742517535062997,94.24342834221333
leanback_3m,SITTING,3.0,1,2346,2346,2346,1.0,0,0.0,0.0,2.9627503632592354,3.012956396008753,0.20369642250371423,0.0790040675298716,0.2070315956671795,-0.03724963674076417,0.04472227620669367,0.04777082929306875,0.2633392147001993,0.040795287599112134,0.20329272660053685,0.10301030363450475,0.27629561070895214,0.0970106891243902,6,0,0,0.0,42.58333333333333,5,1.9833759590792839,3.0,2289,0.9757033248081841,5,2307,25.3094,0.5516582739183705,1.0,0.9209959324701285,0.024296675191815886,1.0,1.0,0.4474087785820957,80.62639233254093
leanback_4m,SITTING,4.0,1,1400,1400,1400,1.0,0,0.0,0.0,3.869505777913173,3.8994139693035197,0.1443340283318454,0.13410930281714764,0.19454093016606158,-0.1304942220868265,0.10058603069648031,0.14754241575263854,0.5928860499155902,0.048796776347890404,0.14412493303407015,0.0917679756950775,0.4923000192191099,0.09100385695462425,4,0,0,0.0,39.59025000000001,3,2.059285714285714,3.0,1400,1.0,3,1483,27.13566666666668,1.442656196058782,1.0,0.8658906971828524,0.0,1.0,1.0,0.015399961561780251,76.72426723738022
