segment_id,expected_pose,expected_distance_m,frames_total,frames_with_pose_prediction,dominant_display_pose,correct_frames,accuracy,unknown_rate,moving_rate,falling_false_rate,lying_false_rate,standing_rate,sitting_rate,mean_stand_prob,mean_sit_prob,median_stand_prob,median_sit_prob,mean_confidence_if_available,time_to_first_correct_s,time_to_stable_correct_s,longest_correct_run_s,longest_wrong_run_s,pose_switch_count,pose_switch_rate_per_min,dominant_wrong_pose
leanback_1m,SITTING,1.0,1312,1312,STANDING,38,0.028963414634146343,0.4428353658536585,0.055640243902439025,0.0,0.007621951219512195,0.4649390243902439,0.028963414634146343,0.383036140723029,0.1046526254817361,0.38552097976207733,0.0453187264502048,0.46671776312244373,4.077999999999999,NA,0.843,45.922,52,43.230061519702936,STANDING
leanback_2m,SITTING,2.0,2068,2068,STANDING,75,0.0362669245647969,0.29545454545454547,0.029980657640232108,0.0,0.0,0.6382978723404256,0.0362669245647969,0.4644596090214237,0.2509893684860655,0.4580505788326263,0.21721328794956204,0.5228449215885519,15.343000000000004,NA,0.796999999999997,35.688,66,34.82267694932246,STANDING
leanback_3m,SITTING,3.0,2346,2346,STANDING,7,0.0029838022165387893,0.1010230179028133,0.018329070758738276,0.0,0.0,0.8776641091219096,0.0029838022165387893,0.5858785368895948,0.27413829132540984,0.6241101026535034,0.2709018886089325,0.6067178207056602,0.5620000000000118,NA,0.3439999999999941,128.03099999999998,22,10.231289142431946,STANDING
leanback_4m,SITTING,4.0,1400,1400,STANDING,0,0.0,0.37,0.027142857142857142,0.0,0.0,0.6028571428571429,0.0,0.48565576802939175,0.3574726281950175,0.5021081864833832,0.39141424000263214,0.52328444942832,NA,NA,0.0,76.95400000000001,12,9.35064935064935,STANDING
