segment_id,expected_pose,expected_distance_m,accuracy,dominant_display_pose,dominant_wrong_pose,standing_rate,sitting_rate,moving_rate,unknown_rate,quality_NO_POINTS_rate,mean_geom_pts,mean_stand_prob,mean_sit_prob,time_to_stable_correct_s,posture_verdict,posture_issue_reason
leanback_1m,SITTING,1.0,0.028963414634146343,STANDING,STANDING,0.4649390243902439,0.028963414634146343,0.055640243902439025,0.4428353658536585,0.551094890510949,5.484358706986444,0.383036140723029,0.1046526254817361,NA,UNKNOWN_TOO_OFTEN,UNKNOWN appears too often during a labeled benchmark segment.
leanback_2m,SITTING,2.0,0.0362669245647969,STANDING,STANDING,0.6382978723404256,0.0362669245647969,0.029980657640232108,0.29545454545454547,0.6595744680851063,3.9613152804642167,0.4644596090214237,0.2509893684860655,NA,UNKNOWN_TOO_OFTEN,UNKNOWN appears too often during a labeled benchmark segment.
leanback_3m,SITTING,3.0,0.0029838022165387893,STANDING,STANDING,0.8776641091219096,0.0029838022165387893,0.018329070758738276,0.1010230179028133,0.5448098001289491,1.670535138620245,0.5858785368895948,0.27413829132540984,NA,UNKNOWN_TOO_OFTEN,UNKNOWN appears too often during a labeled benchmark segment.
leanback_4m,SITTING,4.0,0.0,STANDING,STANDING,0.6028571428571429,0.0,0.027142857142857142,0.37,0.46618106139438087,2.1918140825528964,0.48565576802939175,0.3574726281950175,NA,UNKNOWN_TOO_OFTEN,UNKNOWN appears too often during a labeled benchmark segment.
