window_id,session_id,segment_id,person_slot,assigned_tid,window_size_s,window_start_s,window_end_s,expected_pose,expected_subpose,expected_distance_m,expected_position,people_count,old_display_pred,raw_prob_pred,stand_prob_mean,sit_prob_mean,sit_minus_stand_mean,range_m_mean,range_error_m,geom_pts_mean,NO_POINTS_rate,LOW_POINTS_rate,OK_rate,ui_visible_rate,disappearance_rate,tracking_presence_rate,pose_presence_rate,pose_switch_count,tid_switch_count,visibility_reliability_label
session_20260704_145249::standing_1m::left_person::2s::16,session_20260704_145249,standing_1m,left_person,0,2.0,24.0,26.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.4704704214301374,0.4753328040242195,0.004862382594082,1.4238412972379917,0.4238412972379917,3.055555555555556,0.5833333333333334,0.8333333333333334,0.0833333333333333,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::22,session_20260704_145249,standing_1m,left_person,0,2.0,30.0,32.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.2777307230151362,0.6622032009892993,0.3844724779741632,1.4221617122355985,0.4221617122355985,5.305555555555555,0.4722222222222222,0.6944444444444444,0.1944444444444444,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::23,session_20260704_145249,standing_1m,left_person,0,2.0,31.0,33.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.3955311272293329,0.5422322832875781,0.1467011560582452,1.4227997189238557,0.4227997189238557,1.0277777777777777,0.75,0.9444444444444444,0.0,1.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::24,session_20260704_145249,standing_1m,left_person,0,2.0,32.0,34.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.4415687989029619,0.4972229633066389,0.0556541644036769,1.4076616198611125,0.4076616198611125,2.7222222222222223,0.5833333333333334,0.8888888888888888,0.0277777777777777,1.0,0.0270270270270269,0.972972972972973,0.972972972972973,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::25,session_20260704_145249,standing_1m,left_person,0,2.0,33.0,35.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.4088643668471156,0.5372856758736275,0.1284213090265119,1.434285267323471,0.43428526732347095,4.594594594594595,0.3513513513513513,0.8108108108108109,0.054054054054054,1.0,0.0,1.0277777777777777,1.0277777777777777,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::26,session_20260704_145249,standing_1m,left_person,0,2.0,34.0,36.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.470112528063749,0.4765213014263856,0.0064087733626365,1.4982159100270216,0.4982159100270216,2.5526315789473686,0.4473684210526316,0.9210526315789472,0.0263157894736842,1.0,0.0,1.0555555555555556,1.0555555555555556,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::27,session_20260704_145249,standing_1m,left_person,0,2.0,35.0,37.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.4431910655564732,0.5026447218325403,0.059453656276067,1.5195775842367614,0.5195775842367614,3.75,0.4166666666666667,0.6944444444444444,0.2222222222222222,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::28,session_20260704_145249,standing_1m,left_person,0,2.0,36.0,38.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.3139031336114213,0.6373878395235216,0.3234847059121003,1.4975750630223406,0.49757506302234056,14.08108108108108,0.1351351351351351,0.2432432432432432,0.5675675675675675,1.0,0.0,1.0,1.0,2,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::29,session_20260704_145249,standing_1m,left_person,0,2.0,37.0,39.0,STANDING,STANDING,1.0,LEFT,2,SITTING,SITTING,0.2714309971779585,0.6784418357743157,0.4070108385963572,1.4345718917886936,0.4345718917886936,16.38888888888889,0.1388888888888889,0.3055555555555556,0.5,1.0,0.0,1.0,1.0,2,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::30,session_20260704_145249,standing_1m,left_person,0,2.0,38.0,40.0,STANDING,STANDING,1.0,LEFT,2,SITTING,SITTING,0.3343434306127684,0.6128111643450601,0.2784677337322916,1.3880682715960606,0.3880682715960606,13.114285714285714,0.3142857142857143,0.4571428571428571,0.3428571428571428,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::31,session_20260704_145249,standing_1m,left_person,0,2.0,39.0,41.0,STANDING,STANDING,1.0,LEFT,2,SITTING,SITTING,0.3587392453636442,0.5912546796458108,0.2325154342821666,1.3968567179026596,0.39685671790265964,12.285714285714286,0.3142857142857143,0.5142857142857142,0.2857142857142857,1.0,0.054054054054054,0.945945945945946,0.945945945945946,2,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::32,session_20260704_145249,standing_1m,left_person,0,2.0,40.0,42.0,STANDING,STANDING,1.0,LEFT,2,SITTING,SITTING,0.4147045431104866,0.504559959108765,0.0898554159982784,1.40809718713129,0.40809718713128995,5.135135135135135,0.5675675675675675,0.8108108108108109,0.1081081081081081,1.0,0.0,1.0,1.0,2,1,DEGRADED
session_20260704_145249::standing_1m::left_person::2s::41,session_20260704_145249,standing_1m,left_person,0,2.0,49.0,51.0,STANDING,STANDING,1.0,LEFT,2,MOVING,SITTING,0.1398717594497343,0.4492990462219013,0.3094272867721669,1.4492880732442104,0.4492880732442104,7.117647058823529,0.2941176470588235,0.6470588235294118,0.2941176470588235,1.0,0.5405405405405406,0.4594594594594595,0.4594594594594595,1,2,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::14,session_20260704_145249,standing_1m,left_person,0,3.0,29.0,32.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.4435663619251163,0.5016126382958006,0.0580462763706843,1.4392728844523948,0.43927288445239476,4.7407407407407405,0.5,0.7222222222222222,0.2037037037037037,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::15,session_20260704_145249,standing_1m,left_person,0,3.0,30.5,33.5,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.3699926209720698,0.5667093016884543,0.1967166807163845,1.41621818076347,0.41621818076346995,1.709090909090909,0.6363636363636364,0.8363636363636363,0.0909090909090909,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::16,session_20260704_145249,standing_1m,left_person,0,3.0,32.0,35.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.4337078690528869,0.5089939214966513,0.0752860524437644,1.4273393754355488,0.4273393754355488,3.345454545454545,0.4727272727272727,0.8727272727272727,0.0363636363636363,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::17,session_20260704_145249,standing_1m,left_person,0,3.0,33.5,36.5,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.4539887092330239,0.4925487675450065,0.0385600583119825,1.485047944352721,0.4850479443527209,3.636363636363636,0.4,0.8545454545454545,0.0363636363636363,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::18,session_20260704_145249,standing_1m,left_person,0,3.0,35.0,38.0,STANDING,STANDING,1.0,LEFT,2,STANDING,SITTING,0.375968133409818,0.5726551750191936,0.1966870416093755,1.5085738634772827,0.5085738634772827,9.851851851851851,0.2777777777777778,0.4814814814814814,0.3888888888888889,1.0,0.0181818181818181,0.9818181818181818,0.9818181818181818,2,1,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::19,session_20260704_145249,standing_1m,left_person,0,3.0,36.5,39.5,STANDING,STANDING,1.0,LEFT,2,SITTING,SITTING,0.2523541565018671,0.6987158082149647,0.4463616517130975,1.4377086368646228,0.4377086368646228,13.407407407407408,0.2222222222222222,0.3333333333333333,0.5370370370370371,1.0,0.0181818181818181,0.9818181818181818,0.9818181818181818,2,1,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::20,session_20260704_145249,standing_1m,left_person,0,3.0,38.0,41.0,STANDING,STANDING,1.0,LEFT,2,SITTING,SITTING,0.3392450687176776,0.6092386869889386,0.2699936182712609,1.39200712520257,0.3920071252025701,11.754716981132075,0.3018867924528302,0.5283018867924528,0.2830188679245283,1.0,0.0185185185185184,0.9814814814814816,0.9814814814814816,2,1,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::21,session_20260704_145249,standing_1m,left_person,0,3.0,39.5,42.5,STANDING,STANDING,1.0,LEFT,2,SITTING,SITTING,0.4461478731994118,0.471481020961489,0.0253331477620771,1.4083058435467966,0.40830584354679655,7.607142857142857,0.4642857142857143,0.7321428571428571,0.1428571428571428,1.0,0.0,1.0566037735849056,1.0566037735849056,3,1,DEGRADED
session_20260704_145249::standing_1m::left_person::3s::27,session_20260704_145249,standing_1m,left_person,0,3.0,48.5,51.5,STANDING,STANDING,1.0,LEFT,2,MOVING,SITTING,0.3470260942211517,0.3664800994671308,0.019454005245979,1.4632055346075676,0.46320553460756764,6.538461538461538,0.3076923076923077,0.6153846153846154,0.3076923076923077,1.0,0.5185185185185186,0.4814814814814814,0.4814814814814814,1,2,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::11,session_20260704_145249,standing_1m,right_person,1,1.0,13.5,14.5,STANDING,STANDING,1.0,RIGHT,2,SITTING,SITTING,0.4201464982409226,0.5064356295686019,0.0862891313276792,1.3722345855215752,0.3722345855215752,0.7894736842105263,0.5789473684210527,1.0,0.0,1.0,0.0,1.0,1.0,2,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::12,session_20260704_145249,standing_1m,right_person,1,1.0,14.0,15.0,STANDING,STANDING,1.0,RIGHT,2,SITTING,STANDING,0.5036774956517749,0.4265574183728959,-0.0771200772788789,1.3752972816232174,0.3752972816232174,0.2777777777777778,0.8333333333333334,1.0,0.0,1.0,0.0,1.0,1.0,1,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::18,session_20260704_145249,standing_1m,right_person,1,1.0,17.0,18.0,STANDING,STANDING,1.0,RIGHT,2,STANDING,SITTING,0.4365952626654976,0.5103123784065247,0.073717115741027,1.4005801813798595,0.4005801813798595,1.105263157894737,0.4736842105263157,1.0,0.0,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::76,session_20260704_145249,standing_1m,right_person,1,1.0,46.0,47.0,STANDING,STANDING,1.0,RIGHT,2,STANDING,SITTING,0.4096435581644376,0.5285440203216341,0.1189004621571964,1.377479809744208,0.37747980974420803,2.1666666666666665,0.6111111111111112,0.9444444444444444,0.0555555555555555,1.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::77,session_20260704_145249,standing_1m,right_person,1,1.0,46.5,47.5,STANDING,STANDING,1.0,RIGHT,2,STANDING,SITTING,0.4134311899542808,0.5296845585107803,0.1162533685564994,1.3684355519752345,0.3684355519752345,1.3333333333333333,0.6666666666666666,0.9444444444444444,0.0555555555555555,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::122,session_20260704_145249,standing_1m,right_person,1,1.0,69.0,70.0,STANDING,STANDING,1.0,RIGHT,2,STANDING,SITTING,0.3403249014582898,0.5976912048127916,0.2573663033545017,1.3929014487923534,0.39290144879235345,8.38888888888889,0.1111111111111111,0.3888888888888889,0.4444444444444444,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::123,session_20260704_145249,standing_1m,right_person,1,1.0,69.5,70.5,STANDING,STANDING,1.0,RIGHT,2,STANDING,SITTING,0.1660808503627776,0.7261759757995605,0.5600951254367829,1.4352347873559714,0.43523478735597143,11.9,0.0,0.15,0.85,1.0,0.0,1.1111111111111112,1.1111111111111112,0,1,OK
session_20260704_145249::standing_1m::right_person::1s::124,session_20260704_145249,standing_1m,right_person,1,1.0,70.0,71.0,STANDING,STANDING,1.0,RIGHT,2,STANDING,SITTING,0.3005532179441716,0.5279025779002242,0.2273493599560525,1.5445901662128374,0.5445901662128374,19.72222222222222,0.0,0.0555555555555555,0.7222222222222222,1.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,1,1,OK
session_20260704_145249::standing_1m::right_person::1s::125,session_20260704_145249,standing_1m,right_person,1,1.0,70.5,71.5,STANDING,STANDING,1.0,RIGHT,2,MOVING,SITTING,0.3002620473504066,0.5851772259920835,0.2849151786416769,1.768262267357752,0.7682622673577519,21.0,0.0,0.1,0.65,1.0,0.0,1.1111111111111112,1.1111111111111112,1,1,OK
session_20260704_145249::standing_1m::right_person::1s::126,session_20260704_145249,standing_1m,right_person,1,1.0,71.0,72.0,STANDING,STANDING,1.0,RIGHT,2,MOVING,SITTING,0.172007699546061,0.73082908046873,0.5588213809226689,1.9915197343479751,0.9915197343479751,15.789473684210526,0.0,0.1578947368421052,0.7894736842105263,1.0,0.0,1.1176470588235294,1.1176470588235294,0,1,OK
session_20260704_145249::standing_1m::right_person::1s::127,session_20260704_145249,standing_1m,right_person,1,1.0,71.5,72.5,STANDING,STANDING,1.0,RIGHT,2,MOVING,SITTING,0.2720272595945157,0.4766656928940823,0.2046384332995665,2.11231450813124,1.1123145081312402,8.947368421052632,0.0526315789473684,0.5789473684210527,0.3684210526315789,0.7894736842105263,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::129,session_20260704_145249,standing_1m,right_person,1,1.0,72.5,73.5,STANDING,STANDING,1.0,RIGHT,2,UNKNOWN,SITTING,0.4148581739928987,0.4949460840887493,0.0800879100958506,2.154135320561932,1.1541353205619318,1.2222222222222223,0.3888888888888889,1.0,0.0,0.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::130,session_20260704_145249,standing_1m,right_person,1,1.0,73.0,74.0,STANDING,STANDING,1.0,RIGHT,2,UNKNOWN,SITTING,0.34575062410699,0.5764625916878382,0.2307119675808482,2.138617685642776,1.1386176856427759,1.2222222222222223,0.5,1.0,0.0,0.3888888888888888,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::131,session_20260704_145249,standing_1m,right_person,1,1.0,73.5,74.5,STANDING,STANDING,1.0,RIGHT,2,SITTING,SITTING,0.4218092122011714,0.5022190064191818,0.0804097942180103,2.1295672914953423,1.1295672914953423,0.2777777777777778,0.8888888888888888,1.0,0.0,0.8888888888888888,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::1s::132,session_20260704_145249,standing_1m,right_person,1,1.0,74.0,75.0,STANDING,STANDING,1.0,RIGHT,2,SITTING,STANDING,0.5759031789170371,0.3522450625896454,-0.2236581163273917,2.125692209410396,1.125692209410396,0.0,1.0,1.0,0.0,1.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,1,1,DEGRADED
session_20260704_145249::standing_1m::right_person::2s::5,session_20260704_145249,standing_1m,right_person,1,2.0,13.0,15.0,STANDING,STANDING,1.0,RIGHT,2,SITTING,STANDING,0.5074519274963273,0.4205061569809913,-0.0869457705153359,1.3714157967010887,0.3714157967010887,0.5,0.75,1.0,0.0,1.0,0.0270270270270269,0.972972972972973,0.972972972972973,3,1,DEGRADED
session_20260704_145249::standing_1m::right_person::2s::61,session_20260704_145249,standing_1m,right_person,1,2.0,69.0,71.0,STANDING,STANDING,1.0,RIGHT,2,STANDING,SITTING,0.3204390597012307,0.5627968913565079,0.2423578316552771,1.4687458075025956,0.46874580750259565,14.055555555555555,0.0555555555555555,0.2222222222222222,0.5833333333333334,1.0,0.0270270270270269,0.972972972972973,0.972972972972973,1,1,OK
session_20260704_145249::standing_1m::right_person::2s::62,session_20260704_145249,standing_1m,right_person,1,2.0,70.0,72.0,STANDING,STANDING,1.0,RIGHT,2,MOVING,SITTING,0.2345433571451418,0.6321080792191867,0.3975647220740447,1.7740945390389893,0.7740945390389893,17.7027027027027,0.0,0.1081081081081081,0.7567567567567568,1.0,0.0,1.0277777777777777,1.0277777777777777,1,1,OK
session_20260704_145249::standing_1m::right_person::2s::63,session_20260704_145249,standing_1m,right_person,1,2.0,71.0,73.0,STANDING,STANDING,1.0,RIGHT,2,MOVING,SITTING,0.2913712943727906,0.542090472337362,0.2507191779645714,2.075114977856456,1.075114977856456,8.837837837837839,0.1621621621621621,0.5405405405405406,0.4054054054054054,0.6486486486486487,0.0,1.0277777777777777,1.0277777777777777,0,1,DEGRADED
session_20260704_145249::standing_1m::right_person::2s::64,session_20260704_145249,standing_1m,right_person,1,2.0,72.0,74.0,STANDING,STANDING,1.0,RIGHT,2,UNKNOWN,SITTING,0.3815584120651086,0.4596644888321559,0.0781060767670472,2.150986043601314,1.1509860436013142,1.3611111111111112,0.4166666666666667,0.9722222222222222,0.0,0.3333333333333333,0.0270270270270269,0.972972972972973,0.972972972972973,1,1,DEGRADED
session_20260704_145249::standing_1m::right_person::2s::65,session_20260704_145249,standing_1m,right_person,1,2.0,73.0,75.0,STANDING,STANDING,1.0,RIGHT,2,SITTING,SITTING,0.4608269015120135,0.4643538271387418,0.0035269256267282,2.132154947526586,1.132154947526586,0.6111111111111112,0.75,1.0,0.0,0.6944444444444444,0.0526315789473684,0.9473684210526316,0.9473684210526316,1,1,DEGRADED
session_20260704_145249::standing_1m::right_person::3s::40,session_20260704_145249,standing_1m,right_person,1,3.0,68.0,71.0,STANDING,STANDING,1.0,RIGHT,2,STANDING,SITTING,0.4213679714335335,0.4790749978963975,0.0577070264628639,1.4341844500838885,0.4341844500838885,9.444444444444445,0.3333333333333333,0.4814814814814814,0.3888888888888889,1.0,0.0357142857142857,0.9642857142857144,0.9642857142857144,1,1,DEGRADED
session_20260704_145249::standing_1m::right_person::3s::41,session_20260704_145249,standing_1m,right_person,1,3.0,69.5,72.5,STANDING,STANDING,1.0,RIGHT,2,MOVING,SITTING,0.2478702055024249,0.5932633439078927,0.3453931384054677,1.7710440657800357,0.7710440657800357,13.946428571428571,0.0178571428571428,0.2678571428571428,0.625,0.9285714285714286,0.0,1.037037037037037,1.037037037037037,1,1,OK
session_20260704_145249::standing_1m::right_person::3s::42,session_20260704_145249,standing_1m,right_person,1,3.0,71.0,74.0,STANDING,STANDING,1.0,RIGHT,2,MOVING,SITTING,0.3091681659221649,0.553339529579336,0.244171363657171,2.0958976822228883,1.0958976822228883,6.345454545454546,0.2727272727272727,0.6909090909090909,0.2727272727272727,0.5636363636363637,0.0,1.0185185185185186,1.0185185185185186,1,1,DEGRADED
session_20260704_145249::standing_2m::left_person::1s::3,session_20260704_145249,standing_2m,left_person,2,1.0,84.852,85.852,STANDING,STANDING,2.0,LEFT,2,STANDING,SITTING,0.4539243155404141,0.4785378904719102,0.024613574931496,2.0428712608543327,0.04287126085433268,4.105263157894737,0.1052631578947368,0.4210526315789473,0.4736842105263157,1.0,0.0,1.0555555555555556,1.0555555555555556,0,1,DEGRADED
session_20260704_145249::standing_2m::left_person::1s::5,session_20260704_145249,standing_2m,left_person,2,1.0,85.852,86.852,STANDING,STANDING,2.0,LEFT,2,STANDING,SITTING,0.3097305724190341,0.6490867833296458,0.3393562109106117,1.9994740672435796,0.000525932756420433,4.666666666666667,0.0,0.3888888888888889,0.6111111111111112,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_2m::left_person::1s::6,session_20260704_145249,standing_2m,left_person,2,1.0,86.352,87.352,STANDING,STANDING,2.0,LEFT,2,STANDING,SITTING,0.1190270483493804,0.8499476810296377,0.7309206326802572,2.0234964154398614,0.023496415439861362,4.888888888888889,0.0555555555555555,0.2777777777777778,0.7222222222222222,1.0,0.0,1.0,1.0,0,1,OK
session_20260704_145249::standing_2m::left_person::1s::7,session_20260704_145249,standing_2m,left_person,2,1.0,86.852,87.852,STANDING,STANDING,2.0,LEFT,2,STANDING,SITTING,0.2170667221976651,0.7346880204147763,0.5176212982171111,2.079119194998837,0.07911919499883702,3.2222222222222223,0.1666666666666666,0.7777777777777778,0.2222222222222222,1.0,0.0,1.0588235294117647,1.0588235294117647,0,1,DEGRADED
session_20260704_145249::standing_2m::left_person::1s::54,session_20260704_145249,standing_2m,left_person,2,1.0,110.352,111.352,STANDING,STANDING,2.0,LEFT,2,MOVING,SITTING,0.3954455499586306,0.5055891055809824,0.1101435556223518,2.0828496041490485,0.08284960414904852,1.736842105263158,0.5263157894736842,0.7894736842105263,0.0526315789473684,1.0,0.0,1.0,1.0,2,1,DEGRADED
session_20260704_145249::standing_2m::left_person::1s::55,session_20260704_145249,standing_2m,left_person,2,1.0,110.852,111.852,STANDING,STANDING,2.0,LEFT,2,SITTING,STANDING,0.4832461898525556,0.4423596660296122,-0.0408865238229433,2.059670196343108,0.059670196343108106,0.8888888888888888,0.6111111111111112,1.0,0.0,1.0,0.0,1.0588235294117647,1.0588235294117647,2,1,DEGRADED
session_20260704_145249::standing_2m::left_person::1s::117,session_20260704_145249,standing_2m,left_person,2,1.0,141.852,142.852,STANDING,STANDING,2.0,LEFT,2,MOVING,SITTING,0.3891500313031046,0.572433192478983,0.1832831611758784,3.099957765555321,1.0999577655553212,7.842105263157895,0.0526315789473684,0.4210526315789473,0.4736842105263157,1.0,0.0,1.0555555555555556,1.0555555555555556,0,1,DEGRADED
session_20260704_145249::standing_2m::left_person::2s::2,session_20260704_145249,standing_2m,left_person,2,2.0,85.352,87.352,STANDING,STANDING,2.0,LEFT,2,STANDING,SITTING,0.3020494233917545,0.647016475329528,0.3449670519377734,2.017436335745147,0.017436335745146803,3.8378378378378377,0.081081081081081,0.5405405405405406,0.4594594594594595,1.0,0.0,1.0277777777777777,1.0277777777777777,0,1,DEGRADED
session_20260704_145249::standing_2m::left_person::2s::3,session_20260704_145249,standing_2m,left_person,2,2.0,86.352,88.352,STANDING,STANDING,2.0,LEFT,2,STANDING,SITTING,0.2992854879962073,0.6573833442396588,0.3580978562434514,2.069719425886318,0.06971942588631785,3.305555555555556,0.25,0.6388888888888888,0.3611111111111111,1.0,0.0270270270270269,0.972972972972973,0.972972972972973,0,1,DEGRADED
session_20260704_145249::standing_2m::left_person::3s::1,session_20260704_145249,standing_2m,left_person,2,3.0,84.852,87.852,STANDING,STANDING,2.0,LEFT,2,STANDING,SITTING,0.3292166054248809,0.6181848433884707,0.2889682379635898,2.0405315032108327,0.04053150321083265,4.0,0.0909090909090909,0.5272727272727272,0.4363636363636363,1.0,0.0,1.0377358490566038,1.0377358490566038,0,1,DEGRADED
session_20260704_145249::standing_2m::left_person::3s::2,session_20260704_145249,standing_2m,left_person,2,3.0,86.352,89.352,STANDING,STANDING,2.0,LEFT,2,STANDING,SITTING,0.4259814145388426,0.5292122562726339,0.1032308417337912,2.091403877009084,0.09140387700908414,2.425925925925926,0.3703703703703703,0.7592592592592593,0.2407407407407407,1.0,0.0181818181818181,0.9818181818181818,0.9818181818181818,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::19,session_20260704_145249,standing_2m,right_person,1,1.0,92.852,93.852,STANDING,STANDING,2.0,RIGHT,2,STANDING,SITTING,0.386632588174608,0.5543980565336015,0.1677654683589935,2.1406964992196302,0.14069649921963023,2.388888888888889,0.3333333333333333,0.8333333333333334,0.1111111111111111,1.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::20,session_20260704_145249,standing_2m,right_person,1,1.0,93.352,94.352,STANDING,STANDING,2.0,RIGHT,2,STANDING,SITTING,0.4645220571094089,0.4738859964741601,0.0093639393647511,2.140311399529706,0.14031139952970584,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::44,session_20260704_145249,standing_2m,right_person,1,1.0,105.352,106.352,STANDING,STANDING,2.0,RIGHT,2,STANDING,SITTING,0.4399480488565233,0.5005995192461543,0.060651470389631,2.1283484680694857,0.12834846806948574,2.388888888888889,0.2777777777777778,1.0,0.0,1.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::45,session_20260704_145249,standing_2m,right_person,1,1.0,105.852,106.852,STANDING,STANDING,2.0,RIGHT,2,STANDING,SITTING,0.3128918343120151,0.6131640639570024,0.3002722296449873,2.120050208200837,0.120050208200837,1.5555555555555556,0.4444444444444444,1.0,0.0,1.0,0.0,1.0588235294117647,1.0588235294117647,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::46,session_20260704_145249,standing_2m,right_person,1,1.0,106.352,107.352,STANDING,STANDING,2.0,RIGHT,2,STANDING,SITTING,0.4289173103041119,0.4909568892584907,0.0620395789543787,2.113759484010976,0.11375948401097613,0.3888888888888889,0.8333333333333334,1.0,0.0,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::75,session_20260704_145249,standing_2m,right_person,1,1.0,120.852,121.852,STANDING,STANDING,2.0,RIGHT,2,STANDING,SITTING,0.4364704936742782,0.5015472968419393,0.065076803167661,2.1279709746181923,0.1279709746181923,0.6111111111111112,0.7222222222222222,1.0,0.0,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::108,session_20260704_145249,standing_2m,right_person,1,1.0,137.352,138.352,STANDING,STANDING,2.0,RIGHT,2,STANDING,SITTING,0.4661794917451011,0.4726269791523615,0.0064474874072604,2.125430887179529,0.1254308871795291,1.5,0.2777777777777778,1.0,0.0,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::109,session_20260704_145249,standing_2m,right_person,1,1.0,137.852,138.852,STANDING,STANDING,2.0,RIGHT,2,STANDING,SITTING,0.3702146179146237,0.5573393371370103,0.1871247192223867,2.1205114349430074,0.12051143494300742,1.0555555555555556,0.3888888888888889,1.0,0.0,1.0,0.0,1.0,1.0,0,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::112,session_20260704_145249,standing_2m,right_person,1,1.0,139.352,140.352,STANDING,STANDING,2.0,RIGHT,2,MOVING,SITTING,0.339425228536129,0.4377585053443908,0.0983332768082618,2.3060746955040377,0.30607469550403765,9.72222222222222,0.0,0.1666666666666666,0.3333333333333333,1.0,0.0,1.0,1.0,1,1,OK
session_20260704_145249::standing_2m::right_person::1s::113,session_20260704_145249,standing_2m,right_person,1,1.0,139.852,140.852,STANDING,STANDING,2.0,RIGHT,2,MOVING,SITTING,0.358542653290849,0.4517110656750829,0.0931684123842339,2.633021233160286,0.633021233160286,8.578947368421053,0.0,0.1578947368421052,0.3684210526315789,1.0,0.0,1.0555555555555556,1.0555555555555556,0,1,OK
session_20260704_145249::standing_2m::right_person::1s::116,session_20260704_145249,standing_2m,right_person,1,1.0,141.352,142.352,STANDING,STANDING,2.0,RIGHT,2,MOVING,SITTING,0.3033263194892142,0.4131619207974937,0.1098356013082795,3.1167633173497595,1.1167633173497595,3.6666666666666665,0.1666666666666666,0.7222222222222222,0.0,1.0,0.0,1.0,1.0,1,1,DEGRADED
session_20260704_145249::standing_2m::right_person::1s::117,session_20260704_145249,standing_2m,right_person,1,1.0,141.852,142.852,STANDING,STANDING,2.0,RIGHT,2,SITTING,SITTING,0.2795217225426121,0.5549529006606654,0.2754311781180532,3.0885497483103905,1.0885497483103905,1.368421052631579,0.4210526315789473,1.0,0.0,1.0,0.0,1.0555555555555556,1.0555555555555556,1,1,DEGRADED
