window_id,session_id,segment_id,person_slot,assigned_tid,window_size_s,window_start_s,window_end_s,expected_pose,expected_subpose,expected_distance_m,expected_position,people_count,old_display_pred,raw_prob_pred,stand_prob_mean,sit_prob_mean,sit_minus_stand_mean,range_m_mean,range_error_m,geom_pts_mean,NO_POINTS_rate,LOW_POINTS_rate,OK_rate,ui_visible_rate,disappearance_rate,tracking_presence_rate,pose_presence_rate,pose_switch_count,tid_switch_count,visibility_reliability_label
session_20260703_205540::leanback_3m::center::2s::9,session_20260703_205540,leanback_3m,center,6,2.0,398.313,400.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,SITTING,0.3944654041850889,0.5304860335749548,0.1360206293898659,3.0108077892771434,0.010807789277143431,1.5945945945945943,0.4054054054054054,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::10,session_20260703_205540,leanback_3m,center,6,2.0,399.313,401.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.4834941021270222,0.4512812106145752,-0.0322128915124469,3.021222605339111,0.021222605339111134,0.6388888888888888,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::11,session_20260703_205540,leanback_3m,center,6,2.0,400.313,402.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6111125221123567,0.3204327032372758,-0.2906798188750808,3.021791232742808,0.02179123274280803,0.1081081081081081,0.945945945945946,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::12,session_20260703_205540,leanback_3m,center,6,2.0,401.313,403.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6269924640655518,0.3038710355758667,-0.323121428489685,3.021901418547923,0.021901418547923157,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::13,session_20260703_205540,leanback_3m,center,6,2.0,402.313,404.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6269924640655518,0.3038710355758667,-0.323121428489685,3.021901418547923,0.021901418547923157,0.0,1.0,1.0,0.0,1.0,0.0,1.0571428571428572,1.0571428571428572,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::14,session_20260703_205540,leanback_3m,center,6,2.0,403.313,405.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.5505842303759173,0.3842734067063582,-0.166310823669559,3.0291805204991022,0.029180520499102247,0.868421052631579,0.7368421052631579,0.9736842105263158,0.0263157894736842,1.0,0.0,1.1515151515151516,1.1515151515151516,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::15,session_20260703_205540,leanback_3m,center,6,2.0,404.313,406.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.515669476744291,0.4261834516718581,-0.0894860250724328,3.0554844373036003,0.05548443730360031,0.8918918918918919,0.7297297297297297,0.972972972972973,0.027027027027027,1.0,0.0,1.0571428571428572,1.0571428571428572,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::16,session_20260703_205540,leanback_3m,center,6,2.0,405.313,407.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6160930446216039,0.3248766992773328,-0.291216345344271,3.0756077412484597,0.0756077412484597,0.0,1.0,1.0,0.0,1.0,0.054054054054054,0.945945945945946,0.945945945945946,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::17,session_20260703_205540,leanback_3m,center,6,2.0,406.313,408.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.075651740589309,0.07565174058930912,0.0,1.0,1.0,0.0,1.0,0.0263157894736841,0.9736842105263158,0.9736842105263158,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::18,session_20260703_205540,leanback_3m,center,6,2.0,407.313,409.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.075651740589309,0.07565174058930912,0.0,1.0,1.0,0.0,1.0,0.0270270270270269,0.972972972972973,0.972972972972973,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::19,session_20260703_205540,leanback_3m,center,6,2.0,408.313,410.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.075651740589309,0.07565174058930912,0.0,1.0,1.0,0.0,1.0,0.081081081081081,0.918918918918919,0.918918918918919,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::20,session_20260703_205540,leanback_3m,center,6,2.0,409.313,411.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.075651740589309,0.07565174058930912,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::21,session_20260703_205540,leanback_3m,center,6,2.0,410.313,412.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.075651740589309,0.07565174058930912,0.0,1.0,1.0,0.0,1.0,0.0,1.0555555555555556,1.0555555555555556,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::22,session_20260703_205540,leanback_3m,center,6,2.0,411.313,413.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.075651740589309,0.07565174058930912,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::2s::23,session_20260703_205540,leanback_3m,center,6,2.0,412.313,414.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.5404869040121904,0.3880325998808887,-0.1524543041313016,3.034315242199076,0.03431524219907578,0.8648648648648649,0.7567567567567568,0.945945945945946,0.054054054054054,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::0,session_20260703_205540,leanback_3m,center,6,3.0,389.313,392.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.5242243976755576,0.3886649738658558,-0.1355594238097018,3.1105593573916708,0.11055935739167078,1.5272727272727271,0.6363636363636364,0.8181818181818182,0.1818181818181818,1.0,0.0,1.0377358490566038,1.0377358490566038,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::1,session_20260703_205540,leanback_3m,center,6,3.0,390.813,393.813,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,SITTING,0.2508770506829023,0.6562032026273233,0.4053261519444209,2.986476395599301,0.013523604400698996,4.833333333333333,0.1481481481481481,0.4074074074074074,0.5925925925925926,1.0,0.0,1.0384615384615383,1.0384615384615383,2,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::4,session_20260703_205540,leanback_3m,center,6,3.0,395.313,398.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.586938616362485,0.3467937951738184,-0.2401448211886666,3.0244951824391464,0.02449518243914639,0.8909090909090909,0.6909090909090909,0.9818181818181818,0.0181818181818181,1.0,0.0,1.0377358490566038,1.0377358490566038,1,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::5,session_20260703_205540,leanback_3m,center,6,3.0,396.813,399.813,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.5234170665718475,0.4044404153553945,-0.1189766512164529,3.015890055386874,0.015890055386873936,1.5471698113207548,0.4716981132075472,0.981132075471698,0.0188679245283018,1.0,0.0363636363636363,0.9636363636363636,0.9636363636363636,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::6,session_20260703_205540,leanback_3m,center,6,3.0,398.313,401.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,SITTING,0.4598822991956364,0.4674626106565648,0.0075803114609284,3.0143643065877743,0.014364306587774323,1.1454545454545455,0.5636363636363636,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::7,session_20260703_205540,leanback_3m,center,6,3.0,399.813,402.813,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.581090634852125,0.3534699730705796,-0.2276206617815452,3.0215454699414668,0.021545469941466777,0.0701754385964912,0.9649122807017544,1.0,0.0,1.0,0.0,1.0363636363636364,1.0363636363636364,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::8,session_20260703_205540,leanback_3m,center,6,3.0,401.313,404.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6269924640655518,0.3038710355758667,-0.323121428489685,3.0219014185479227,0.021901418547922713,0.0,1.0,1.0,0.0,1.0,0.0,1.037037037037037,1.037037037037037,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::9,session_20260703_205540,leanback_3m,center,6,3.0,402.813,405.813,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.5453179611401124,0.3920703183520924,-0.15324764278802,3.0356981239222427,0.0356981239222427,0.6,0.8181818181818182,0.9818181818181818,0.0181818181818181,1.0,0.0,1.1,1.1,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::10,session_20260703_205540,leanback_3m,center,6,3.0,404.313,407.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.5661592684962131,0.3740652639556814,-0.1920940045405317,3.0618334031528045,0.0618334031528045,0.6111111111111112,0.8148148148148148,0.9814814814814816,0.0185185185185185,1.0,0.0,1.018867924528302,1.018867924528302,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::11,session_20260703_205540,leanback_3m,center,6,3.0,405.813,408.813,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6737979271195151,0.262841755693609,-0.410956171425906,3.0756517405893087,0.07565174058930868,0.0,1.0,1.0,0.0,1.0,0.0178571428571429,0.9821428571428572,0.9821428571428572,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::12,session_20260703_205540,leanback_3m,center,6,3.0,407.313,410.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.0756517405893087,0.07565174058930868,0.0,1.0,1.0,0.0,1.0,0.0181818181818181,0.9818181818181818,0.9818181818181818,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::13,session_20260703_205540,leanback_3m,center,6,3.0,408.813,411.813,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.0756517405893087,0.07565174058930868,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_3m::center::3s::14,session_20260703_205540,leanback_3m,center,6,3.0,410.313,413.313,SITTING,SITTING_LEAN_BACK,3.0,CENTER,1,STANDING,STANDING,0.6760488152503967,0.2606315612792969,-0.4154172539710998,3.0756517405893087,0.07565174058930868,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,LOW_VISIBILITY
session_20260703_205540::leanback_4m::center::1s::0,session_20260703_205540,leanback_4m,center,7,1.0,474.907,475.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7291576862335205,0.2156296372413634,-0.513528048992157,3.9529904655560975,0.047009534443902545,0.0,1.0,1.0,0.0,1.0,0.0,1.1111111111111112,1.1111111111111112,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::1,session_20260703_205540,leanback_4m,center,7,1.0,475.407,476.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7291576862335205,0.2156296372413634,-0.513528048992157,3.9529904655560975,0.047009534443902545,0.0,1.0,1.0,0.0,1.0,0.0,1.1176470588235294,1.1176470588235294,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::2,session_20260703_205540,leanback_4m,center,7,1.0,475.907,476.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.6611872033069008,0.2841693186446239,-0.3770178846622768,3.951863337178528,0.04813666282147189,1.6842105263157894,0.631578947368421,0.9473684210526316,0.0526315789473684,1.0,0.0,1.0555555555555556,1.0555555555555556,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::3,session_20260703_205540,leanback_4m,center,7,1.0,476.407,477.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.5656739959591314,0.3831984047826968,-0.1824755911764345,3.947765706568247,0.05223429343175301,2.263157894736842,0.4210526315789473,0.9473684210526316,0.0526315789473684,1.0,0.0,1.0555555555555556,1.0555555555555556,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::4,session_20260703_205540,leanback_4m,center,7,1.0,476.907,477.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.5616730373156699,0.3881342960031409,-0.1735387413125289,3.9464976736315047,0.05350232636849528,0.8421052631578947,0.6842105263157895,1.0,0.0,1.0,0.0,1.0555555555555556,1.0555555555555556,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::5,session_20260703_205540,leanback_4m,center,7,1.0,477.407,478.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.6188507395632127,0.326732444412568,-0.2921182951506446,3.9540288654667353,0.045971134533264735,0.7647058823529411,0.6470588235294118,1.0,0.0,1.0,0.0,1.0,1.0,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::6,session_20260703_205540,leanback_4m,center,7,1.0,477.907,478.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.5484773532340401,0.3482579510462911,-0.2002194021877489,3.961555329966061,0.03844467003393914,0.5263157894736842,0.7368421052631579,1.0,0.0,1.0,0.0,1.1176470588235294,1.1176470588235294,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::7,session_20260703_205540,leanback_4m,center,7,1.0,478.407,479.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.5506259219513999,0.3425738298230701,-0.2080520921283298,3.9637562068861354,0.03624379311386461,0.5,0.7777777777777778,1.0,0.0,1.0,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::8,session_20260703_205540,leanback_4m,center,7,1.0,478.907,479.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.6246440642409854,0.3141174846225315,-0.310526579618454,3.9632889537037994,0.03671104629620059,0.8333333333333334,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::9,session_20260703_205540,leanback_4m,center,7,1.0,479.407,480.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.6232023765059078,0.3240703291752759,-0.2991320473306319,3.9621544857242337,0.03784551427576632,0.9411764705882352,0.6470588235294118,1.0,0.0,1.0,0.0,1.0,1.0,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::10,session_20260703_205540,leanback_4m,center,7,1.0,479.907,480.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.6651566028594971,0.2819175831973552,-0.3832390196621418,3.9652071200953047,0.03479287990469526,0.6875,0.75,1.0,0.0,1.0,0.1578947368421053,0.8421052631578947,0.8421052631578947,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::11,session_20260703_205540,leanback_4m,center,7,1.0,480.407,481.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7251197546720505,0.2205101652070879,-0.5046095894649625,3.9703723225711247,0.029627677428875288,0.1875,0.9375,1.0,0.0,1.0,0.0588235294117647,0.9411764705882352,0.9411764705882352,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::12,session_20260703_205540,leanback_4m,center,7,1.0,480.907,481.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7398402657773759,0.2041280195116996,-0.5357122462656763,3.9708723232788663,0.0291276767211337,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::13,session_20260703_205540,leanback_4m,center,7,1.0,481.407,482.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7391896843910217,0.2042507231235504,-0.5349389612674713,3.9708723232788663,0.0291276767211337,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::14,session_20260703_205540,leanback_4m,center,7,1.0,481.907,482.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7391896843910217,0.2042507231235504,-0.5349389612674713,3.9708723232788663,0.0291276767211337,0.0,1.0,1.0,0.0,1.0,0.1052631578947368,0.8947368421052632,0.8947368421052632,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::15,session_20260703_205540,leanback_4m,center,7,1.0,482.407,483.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7391896843910217,0.2042507231235504,-0.5349389612674713,3.970872323278867,0.02912767672113281,0.0,1.0,1.0,0.0,1.0,0.1111111111111111,0.8888888888888888,0.8888888888888888,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::16,session_20260703_205540,leanback_4m,center,7,1.0,482.907,483.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7376483778158823,0.2059078050984276,-0.5317405727174547,3.9715373233982327,0.028462676601767267,0.1111111111111111,0.9444444444444444,1.0,0.0,1.0,0.0,1.0,1.0,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::17,session_20260703_205540,leanback_4m,center,7,1.0,483.407,484.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7374256879091263,0.2061638593673705,-0.5312618285417556,3.9721358235056634,0.02786417649433659,0.1,0.95,1.0,0.0,1.0,0.0,1.1111111111111112,1.1111111111111112,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::18,session_20260703_205540,leanback_4m,center,7,1.0,483.907,484.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7387732237577438,0.2047818996012211,-0.5339913241565227,3.9722023235175983,0.027797676482401723,0.0,1.0,1.0,0.0,1.0,0.0,1.1111111111111112,1.1111111111111112,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::19,session_20260703_205540,leanback_4m,center,7,1.0,484.407,485.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7391353249549866,0.2044164389371872,-0.5347188860177994,3.972202323517599,0.027797676482400835,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::20,session_20260703_205540,leanback_4m,center,7,1.0,484.907,485.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7391353249549866,0.2044164389371872,-0.5347188860177994,3.972202323517599,0.027797676482400835,0.0,1.0,1.0,0.0,1.0,0.0,1.0588235294117647,1.0588235294117647,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::21,session_20260703_205540,leanback_4m,center,7,1.0,485.407,486.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7391353249549866,0.2044164389371872,-0.5347188860177994,3.9722023235176,0.027797676482399947,0.0,1.0,1.0,0.0,1.0,0.0588235294117647,0.9411764705882352,0.9411764705882352,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::22,session_20260703_205540,leanback_4m,center,7,1.0,485.907,486.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7391353249549866,0.2044164389371872,-0.5347188860177994,3.972202323517599,0.027797676482400835,0.0,1.0,1.0,0.0,1.0,0.15,0.85,0.85,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::23,session_20260703_205540,leanback_4m,center,7,1.0,486.407,487.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7391353249549866,0.2044164389371872,-0.5347188860177994,3.972202323517599,0.027797676482400835,0.0,1.0,1.0,0.0,1.0,0.1052631578947368,0.8947368421052632,0.8947368421052632,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::24,session_20260703_205540,leanback_4m,center,7,1.0,486.907,487.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.714111328125,0.2231784708359662,-0.4909328572890338,3.972540385817712,0.02745961418228804,0.7647058823529411,0.7058823529411765,1.0,0.0,1.0,0.1052631578947368,0.8947368421052632,0.8947368421052632,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::25,session_20260703_205540,leanback_4m,center,7,1.0,487.407,488.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.485752990676297,0.3153515764408641,-0.1704014142354329,3.91117730447714,0.08882269552286015,3.0,0.1666666666666666,0.7777777777777778,0.0,0.9444444444444444,0.0526315789473684,0.9473684210526316,0.9473684210526316,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::26,session_20260703_205540,leanback_4m,center,7,1.0,487.907,488.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.3378408057615161,0.2539088496705517,-0.0839319560909643,3.827142224311065,0.1728577756889349,4.4375,0.0,0.4375,0.0,0.5625,0.1578947368421053,0.8421052631578947,0.8421052631578947,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::27,session_20260703_205540,leanback_4m,center,7,1.0,488.407,489.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,UNKNOWN,STANDING,0.4595465734601021,0.0728031586622818,-0.3867434147978201,3.81256945299381,0.1874305470061901,5.25,0.125,0.4375,0.0625,0.0,0.0588235294117647,0.9411764705882352,0.9411764705882352,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::28,session_20260703_205540,leanback_4m,center,7,1.0,488.907,489.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,UNKNOWN,STANDING,0.4759680989541505,0.2232615539902135,-0.2527065449639371,3.856434143959224,0.1435658560407762,3.1578947368421053,0.3684210526315789,0.8421052631578947,0.0526315789473684,0.4210526315789473,0.0,1.0,1.0,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::29,session_20260703_205540,leanback_4m,center,7,1.0,489.407,490.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.4902014583349228,0.347808351367712,-0.1423931069672107,3.8620660432646288,0.13793395673537123,0.95,0.6,1.0,0.0,0.9,0.0,1.1111111111111112,1.1111111111111112,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::30,session_20260703_205540,leanback_4m,center,7,1.0,489.907,490.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.652694647014141,0.2716695055365562,-0.3810251414775848,3.8616933070834536,0.1383066929165464,0.4,0.85,1.0,0.0,1.0,0.0,1.1111111111111112,1.1111111111111112,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::31,session_20260703_205540,leanback_4m,center,7,1.0,490.407,491.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7469443490630702,0.1986769171137558,-0.5482674319493143,3.8621140997402152,0.13788590025978475,0.0,1.0,1.0,0.0,1.0,0.0,1.1176470588235294,1.1176470588235294,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::32,session_20260703_205540,leanback_4m,center,7,1.0,490.907,491.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.7146162778139115,0.2057363085448741,-0.5088799692690372,3.861217887411772,0.13878211258822803,1.75,0.65,0.9,0.05,1.0,0.0,1.25,1.25,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::33,session_20260703_205540,leanback_4m,center,7,1.0,491.407,492.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.619615747648127,0.1954353995182934,-0.4241803481298334,3.8490256509336938,0.15097434906630625,3.647058823529412,0.1764705882352941,0.8235294117647058,0.0588235294117647,1.0,0.0,1.0625,1.0625,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::34,session_20260703_205540,leanback_4m,center,7,1.0,491.907,492.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,STANDING,0.4626690086565519,0.2675232181423588,-0.1951457905141931,3.829828614366315,0.17017138563368484,3.3157894736842106,0.1578947368421052,0.8947368421052632,0.0,1.0,0.0,1.0555555555555556,1.0555555555555556,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::35,session_20260703_205540,leanback_4m,center,7,1.0,492.407,493.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,SITTING,0.3385150993571562,0.4644244830397999,0.1259093836826437,3.81011962129676,0.18988037870323993,3.411764705882353,0.1176470588235294,0.8235294117647058,0.0588235294117647,1.0,0.0555555555555555,0.9444444444444444,0.9444444444444444,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::36,session_20260703_205540,leanback_4m,center,7,1.0,492.907,493.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,SITTING,0.2811114705271191,0.5894509222772386,0.3083394517501195,3.802807925630463,0.197192074369537,3.7222222222222223,0.0,0.7777777777777778,0.1111111111111111,1.0,0.0,1.0588235294117647,1.0588235294117647,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::37,session_20260703_205540,leanback_4m,center,7,1.0,493.407,494.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,SITTING,0.2004071747263272,0.6939708391825358,0.4935636644562085,3.79300303888479,0.20699696111520982,4.5,0.0555555555555555,0.7777777777777778,0.2222222222222222,1.0,0.0,1.125,1.125,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::38,session_20260703_205540,leanback_4m,center,7,1.0,493.907,494.907,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,SITTING,0.2460504284030512,0.643922706967906,0.3978722785648547,3.7876797181215434,0.21232028187845664,3.631578947368421,0.2631578947368421,0.8421052631578947,0.1578947368421052,1.0,0.0,1.0555555555555556,1.0555555555555556,0,0,DEGRADED
session_20260703_205540::leanback_4m::center::1s::39,session_20260703_205540,leanback_4m,center,7,1.0,494.407,495.407,SITTING,SITTING_LEAN_BACK,4.0,CENTER,1,STANDING,SITTING,0.4085982559542906,0.4242642921836753,0.0156660362293845,3.7883098329194063,0.21169016708059374,1.5789473684210529,0.2631578947368421,1.0,0.0,1.0,0.05,0.95,0.95,0,0,DEGRADED
