segment_id,expected_pose,expected_distance_m,frames_total,frames_with_pose_prediction,dominant_display_pose,correct_frames,accuracy,unknown_rate,moving_rate,falling_false_rate,lying_false_rate,standing_rate,sitting_rate,mean_stand_prob,mean_sit_prob,median_stand_prob,median_sit_prob,mean_confidence_if_available,time_to_first_correct_s,time_to_stable_correct_s,longest_correct_run_s,longest_wrong_run_s,pose_switch_count,pose_switch_rate_per_min,dominant_wrong_pose
standing_1m,STANDING,1.0,815,815,STANDING,795,0.9754601226993865,0.0,0.0,0.0,0.0,0.9754601226993865,0.024539877300613498,0.6585164146737819,0.291524002705615,0.681851327419281,0.2672724723815918,0.6814509025746328,1.1099999999999994,1.1099999999999994,43.656,0.9849999999999994,1,1.3384193267750788,SITTING
standing_2m,STANDING,2.0,757,757,STANDING,757,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7411613384830117,0.2046711247714539,0.7390885949134827,0.2036099135875702,0.7423203526903805,0.015000000000000568,0.015000000000000568,41.45399999999999,0.0,0,0.0,NA
standing_3m,STANDING,3.0,752,752,STANDING,752,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8001523620666976,0.15045191958903315,0.8135269284248352,0.1394541710615158,0.800934336128387,0.0,0.0,41.485000000000014,0.0,0,0.0,NA
standing_4m,STANDING,4.0,705,705,STANDING,705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8225238129602256,0.1294961779886949,0.8292367458343506,0.1222337335348129,0.8225238129602256,0.07800000000000296,0.07800000000000296,38.375,0.0,0,0.0,NA
sitting_1m,SITTING,1.0,1105,1105,SITTING,745,0.6742081447963801,0.0,0.03891402714932127,0.0,0.0,0.2868778280542986,0.6742081447963801,0.32867417606078425,0.5845142493150892,0.3771441876888275,0.5284150242805481,0.5938139210459333,2.4850000000000136,2.4850000000000136,33.98399999999998,17.25,3,2.9553253320636386,STANDING
sitting_2m,SITTING,2.0,774,774,SITTING,578,0.7467700258397932,0.020671834625323,0.04909560723514212,0.0,0.0,0.1834625322997416,0.7467700258397932,0.3379895770016851,0.5655720464557948,0.3611790537834167,0.5371032357215881,0.5814262304734198,1.9379999999999882,15.328000000000031,26.843999999999994,8.562000000000012,6,8.464414192001128,STANDING
sitting_3m,SITTING,3.0,976,976,STANDING,462,0.4733606557377049,0.0,0.042008196721311473,0.0,0.0,0.48463114754098363,0.4733606557377049,0.3608604644236277,0.4979270594041856,0.216000497341156,0.5580858588218689,0.6180378545197796,4.109000000000037,31.390000000000043,21.687999999999988,23.687999999999988,7,7.9128829270130705,STANDING
sitting_4m,SITTING,4.0,1038,1038,STANDING,0,0.0,0.05009633911368015,0.0,0.0,0.0,0.9499036608863198,0.0,0.5594226887201987,0.33389442454779483,0.62786865234375,0.2851841598749161,0.6324815544836324,NA,NA,0.0,59.56299999999999,4,4.028264992698773,STANDING
