segment_id,expected_pose,expected_distance_m,tracking_presence_rate,range_mae_m,dropout_rate,extra_track_rate,tid_switch_count,tracking_score,tracking_verdict,tracking_issue_reason
leanback_1m,SITTING,1.0,0.7917910447761194,0.044915114091362646,0.2082089552238806,0.0,0,87.81657140415967,DROPOUT,Tracking presence/dropout crosses the failure threshold.
leanback_2m,SITTING,2.0,1.0,0.2510941942241778,0.0,0.0,0,88.72264514439556,MINOR_RANGE_BIAS,"Tracking is continuous, but range MAE is a minor calibration/bias issue."
leanback_3m,SITTING,3.0,1.0,0.9779180068337191,0.0,0.0,0,71.09815357613827,FAILED,Range error or tracking score crosses the tracking failure threshold.
leanback_4m,SITTING,4.0,1.0,0.8153933987236862,0.0,0.0,0,74.61516503190785,FAILED,Range error or tracking score crosses the tracking failure threshold.
