segment_id,expected_pose,expected_distance_m,tracking_presence_rate,range_mae_m,extra_track_rate,tid_switch_count,posture_accuracy,dominant_wrong_pose,quality_NO_POINTS_rate,mean_geom_pts,main_failure_hypothesis
leanback_1m,SITTING,1.0,0.7917910447761194,0.044915114091362646,0.0,0,0.8878416588124411,MOVING,0.7577756833176249,2.071630537229029,no major failure detected
leanback_2m,SITTING,2.0,1.0,0.2510941942241778,0.0,0,0.8799688230709275,STANDING,0.7427903351519876,1.7529228371005456,no major failure detected
leanback_3m,SITTING,3.0,1.0,0.9779180068337191,0.0,0,0.7955390334572491,MOVING,0.6319702602230484,2.546468401486989,range bias / coordinate calibration
leanback_4m,SITTING,4.0,1.0,0.8153933987236862,0.0,0,0.35990338164251207,STANDING,0.43478260869565216,1.9855072463768115,sit-vs-stand discrimination under sparse geometry
